---------------------------------------------------------------------------------------------------------
time , latd , long , t_utc , time , altd , eps , epx , epv , ept , speed , climb , track , mode , satlt
date
1557550613.21, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550615.21, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550617.21, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550619.22, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550621.22, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550623.22, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550625.23, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550627.23, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550629.23, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550631.23, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550633.24, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550635.24, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550637.24, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550639.25, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550641.25, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550643.25, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550645.25, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550647.26, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550649.26, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550651.26, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550653.26, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550655.27, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550657.27, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550659.27, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550661.27, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550663.28, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550665.28, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550667.28, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550669.29, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550671.29, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550673.29, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550675.29, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550677.3, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550679.3, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550681.3, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550683.31, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550685.31, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550687.31, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550689.31, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550691.32, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550693.32, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550695.32, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550697.32, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550699.33, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550701.33, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550703.33, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550705.33, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550707.34, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550709.34, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550711.34, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550713.35, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550715.35, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550717.35, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550719.35, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550721.36, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550723.36, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550725.36, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550727.36, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550729.37, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550731.37, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550733.37, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550735.37, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550737.38, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550739.38, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550741.38, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550743.39, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550745.39, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550747.39, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550749.39, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550751.4, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550753.4, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550755.4, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550757.41, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550759.41, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550761.41, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550763.41, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550765.42, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550767.42, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550769.42, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550771.42, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550773.43, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550775.43, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550777.43, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550779.44, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550781.44, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550783.44, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550785.44, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550787.45, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550789.45, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550791.45, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550793.45, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550795.46, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550797.46, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550799.46, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550801.46, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550803.47, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550805.47, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550807.47, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550809.48, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550811.48, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550813.48, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550815.48, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550817.49, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550819.49, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550821.49, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550823.49, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550825.5, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550827.5, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550829.5, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550831.51, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550833.51, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550835.51, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550837.51, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550839.52, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550841.52, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550843.52, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550845.52, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550847.53, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550849.53, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550851.53, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550853.54, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550855.54, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550857.54, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550859.54, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550861.55, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550863.55, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550865.55, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550867.56, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550869.56, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550871.56, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550873.56, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550875.57, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550877.57, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550879.57, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550881.57, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550883.58, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550885.58, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550887.58, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550889.58, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550891.59, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550893.59, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550895.59, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550897.6, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550899.6, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550901.6, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550903.6, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550905.61, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550907.61, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550909.61, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550911.61, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550913.62, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550915.62, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550917.62, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550919.63, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550921.63, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550923.63, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550925.63, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550927.64, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550929.64, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550931.64, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550933.65, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550935.65, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550937.65, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550939.65, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550941.66, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550943.66, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550945.66, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550947.66, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550949.67, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550951.67, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550953.67, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550955.67, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550957.68, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550959.68, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550961.68, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550963.68, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550965.69, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550967.69, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550969.69, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550971.7, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550973.7, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550975.7, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550977.7, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550979.71, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550981.71, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550983.71, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550985.71, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550987.72, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550989.72, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550991.72, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550993.73, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550995.73, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550997.73, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557550999.73, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551001.74, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551003.74, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551005.74, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551007.75, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551009.75, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551011.75, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551013.75, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551015.76, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551017.76, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551019.76, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551021.77, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551023.77, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551025.77, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551027.77, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551029.78, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551031.78, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551033.78, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551035.79, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551037.79, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551039.79, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551041.79, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551043.8, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551045.8, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551047.8, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551049.8, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551051.81, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551053.81, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551055.81, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551057.82, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551059.82, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551061.82, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551063.82, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551065.83, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551067.83, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551069.83, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551071.84, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551073.84, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551075.84, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551077.84, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551079.85, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551081.85, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551083.85, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551085.85, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551087.86, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551089.86, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551091.86, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551093.86, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551095.87, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551097.87, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551099.87, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551101.88, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551103.88, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551105.88, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551107.88, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551109.89, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551111.89, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551113.89, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551115.89, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551117.9, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551119.9, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551121.9, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551123.91, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551125.91, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551127.91, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551129.91, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551131.92, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551133.92, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551135.92, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551137.93, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551139.93, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551141.93, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551143.93, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551145.94, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551147.94, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551149.94, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551151.94, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551153.95, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551155.95, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
1557551157.95, 0.0, 0.0, , nan, nan, nan, nan, nan, nan, nan, nan, nan, 1, 0
