Chip ID     : 96
Version     : 0
Time, Temperature (C), Pressure (hPa), Humidity (%):
1557240794.86 , 22.02 , 1015.89609594 , 36.996718525
1557240797.0 , 22.01 , 1015.81167989 , 36.9709996349
1557240799.1 , 22.0 , 1015.77172659 , 36.7294656477
1557240801.21 , 22.01 , 1015.83874241 , 36.7808696253
1557240803.31 , 22.01 , 1015.86999481 , 36.786013826
1557240805.42 , 22.02 , 1015.85550145 , 36.8990840157
1557240807.53 , 22.03 , 1015.83681783 , 37.0070090112
1557240809.63 , 22.03 , 1015.8055651 , 37.0224181089
1557240811.74 , 22.04 , 1015.83070258 , 37.0481522545
1557240813.88 , 22.03 , 1015.79203358 , 36.9196450482
1557240815.96 , 22.04 , 1015.79525991 , 36.9299473747
1557240818.06 , 22.04 , 1015.80363887 , 36.950515304
1557240820.17 , 22.04 , 1015.80879165 , 36.6729961115
1557240822.28 , 22.04 , 1015.77657519 , 36.667866319
1557240824.38 , 22.04 , 1015.79944939 , 36.7038362036
1557240826.49 , 22.04 , 1015.8535766 , 36.5188199552
1557240828.6 , 22.04 , 1015.80363887 , 36.5291028183
1557240830.73 , 22.04 , 1015.79525991 , 36.5959069698
1557240832.84 , 22.04 , 1015.84004479 , 36.5702143609
1557240834.95 , 22.03 , 1015.79107044 , 36.6575737625
1557240837.05 , 22.03 , 1015.8451972 , 36.6627129707
1557240839.16 , 22.04 , 1015.8535766 , 36.8837035215
1557240841.27 , 22.04 , 1015.83489218 , 37.274256357
1557240843.37 , 22.05 , 1015.85680344 , 37.238303283
1557240845.48 , 22.06 , 1015.914159 , 36.9402813997
1557240847.62 , 22.05 , 1015.85165067 , 36.8837391731
1557240849.72 , 22.06 , 1015.85584031 , 37.0122211154
1557240851.83 , 22.06 , 1015.86840928 , 37.0071020705
1557240853.94 , 22.07 , 1015.87678862 , 36.9505847772
1557240856.04 , 22.05 , 1015.76626865 , 37.0122077765
1557240858.12 , 22.07 , 1015.87678862 , 36.9454455899
1557240860.23 , 22.08 , 1015.86648201 , 36.7810088366
1557240862.33 , 22.08 , 1015.85294933 , 36.8940771931
1557240864.44 , 22.1 , 1015.86874321 , 36.8273035868
1557240866.58 , 22.09 , 1015.82910885 , 36.8786825112
1557240868.68 , 22.09 , 1015.81557597 , 36.9968895792
1557240870.79 , 22.09 , 1015.83329826 , 36.8324320672
1557240872.9 , 22.08 , 1015.79366452 , 36.5394490746
1557240875.0 , 22.08 , 1015.78947525 , 36.3389812966
1557240877.11 , 22.07 , 1015.84972368 , 36.3286870766
1557240879.22 , 22.06 , 1015.85487692 , 36.3595217907
1557240881.32 , 22.07 , 1015.84972368 , 36.4880270083
1557240883.45 , 22.08 , 1015.80816194 , 37.0482484411
1557240885.55 , 22.07 , 1015.79978322 , 37.0533737904
1557240887.66 , 22.07 , 1015.79559388 , 36.8529388995
1557240889.77 , 22.06 , 1015.81427987 , 36.4931595026
1557240891.87 , 22.06 , 1015.81427987 , 36.4263412989
1557240893.98 , 22.07 , 1015.85906653 , 36.4674638921
1557240896.09 , 22.06 , 1015.76015056 , 36.3595217907
1557240898.21 , 22.07 , 1015.76433978 , 36.3184041367
1557240900.33 , 22.06 , 1015.81427987 , 36.3132613669
1557240902.44 , 22.07 , 1015.85391326 , 36.2207450367
1557240904.54 , 22.06 , 1015.84134456 , 36.2721404653
1557240906.65 , 22.07 , 1015.83200172 , 36.2721428926
1557240908.76 , 22.06 , 1015.85068731 , 36.1796147298
1557240910.86 , 22.06 , 1015.90062673 , 36.1693323639
1557240912.97 , 22.06 , 1015.85584031 , 36.241292698
1557240915.09 , 22.05 , 1015.87033548 , 36.1539045646
1557240917.21 , 22.05 , 1015.87033548 , 36.0665209884
1557240919.32 , 22.05 , 1015.81620737 , 36.1282037443
1557240921.43 , 22.03 , 1015.8587289 , 36.1693137944
1557240923.53 , 22.02 , 1015.85550145 , 36.1538867836
1557240925.64 , 22.03 , 1015.87741262 , 36.1333306583
1557240927.75 , 22.02 , 1015.8606533 , 36.0973450203
1557240929.85 , 22.01 , 1015.88416528 , 36.0870594739
1557240931.97 , 22.0 , 1015.81328177 , 36.107612326
1557240934.1 , 21.99 , 1015.88608735 , 36.1127487853
1557240936.2 , 21.98 , 1015.82873547 , 36.1744151595
1557240938.31 , 21.97 , 1015.81712689 , 36.148707497
1557240940.42 , 21.96 , 1015.9169887 , 36.2360683171
1557240942.52 , 21.96 , 1015.93566836 , 36.2668973061
1557240944.63 , 21.95 , 1015.8731677 , 36.2668923069
1557240946.74 , 21.94 , 1015.88765695 , 36.2411908564
1557240948.86 , 21.95 , 1015.91890693 , 36.3491070623
1557240950.98 , 21.95 , 1015.90956734 , 36.2925838392
1557240953.09 , 21.95 , 1015.9585381 , 36.4878597358
1557240955.19 , 21.96 , 1015.89926828 , 36.4159259317
1557240957.3 , 21.96 , 1015.82742769 , 36.5752182902
1557240959.41 , 21.96 , 1015.8899283 , 36.5135641268
1557240961.51 , 21.96 , 1015.89507807 , 36.3388413535
1557240963.62 , 21.95 , 1015.94500804 , 36.3336996626
1557240965.74 , 21.95 , 1015.9459667 , 36.2309155306
1557240967.86 , 21.94 , 1015.90214561 , 36.0818797959
1557240969.97 , 21.92 , 1015.89053316 , 36.0510381843
1557240972.08 , 21.89 , 1015.86730704 , 36.1126836084
1557240974.18 , 21.88 , 1015.83701723 , 36.1589209504
1557240976.29 , 21.88 , 1015.89113102 , 36.1280916432
1557240978.4 , 21.87 , 1015.8743691 , 36.1126701252
1557240980.5 , 21.88 , 1015.8962784 , 36.2257121613
1557240982.62 , 21.86 , 1015.85246006 , 36.2411165152
1557240984.75 , 21.85 , 1015.81379002 , 36.3078915579
1557240986.85 , 21.86 , 1015.85760729 , 36.1948708041
1557240988.96 , 21.85 , 1015.76805911 , 36.1743150018
1557240991.07 , 21.85 , 1015.79511486 , 36.2205555883
1557240993.17 , 21.84 , 1015.83246478 , 36.1640312017
1557240995.28 , 21.84 , 1015.87819431 , 36.1383384931
1557240997.39 , 21.85 , 1015.87628223 , 36.2976218442
1557240999.51 , 21.85 , 1015.88142898 , 36.3181667792
1557241001.63 , 21.84 , 1015.93649553 , 36.3181581013
1557241003.74 , 21.84 , 1015.93649553 , 36.2924704311
1557241005.84 , 21.84 , 1015.91458632 , 36.307877377
1557241007.95 , 21.84 , 1015.9999428 , 36.2976052008
1557241010.06 , 21.84 , 1015.98222412 , 36.2513647252
1557241012.16 , 21.83 , 1016.01956943 , 36.241079739
1557241014.27 , 21.83 , 1015.96965101 , 36.1588814847
1557241016.39 , 21.82 , 1015.96641416 , 36.2564843837
1557241018.52 , 21.81 , 1015.95803207 , 36.2770283244
1557241020.62 , 21.81 , 1015.93097793 , 36.405457243
1557241022.73 , 21.81 , 1015.94965001 , 36.6366076596
1557241024.84 , 21.81 , 1015.94965001 , 36.4568200257
1557241026.95 , 21.8 , 1015.88716061 , 36.3437996699
1557241029.05 , 21.81 , 1015.90487829 , 36.3746249963
1557241031.16 , 21.81 , 1015.886206 , 36.4670976368
1557241033.28 , 21.81 , 1015.91326 , 36.6057921642
1557241035.4 , 21.79 , 1015.88392413 , 36.3026917501
1557241037.51 , 21.8 , 1015.89230577 , 36.343793509
1557241039.62 , 21.79 , 1015.91097737 , 36.3489242528
1557241041.72 , 21.77 , 1015.93155494 , 36.3951290058
1557241043.8 , 21.79 , 1015.97441935 , 36.5132973684
1557241045.9 , 21.8 , 1016.00051974 , 36.359204404
1557241048.01 , 21.8 , 1015.97765738 , 36.3900293317
1557241050.15 , 21.79 , 1015.95670162 , 36.3848757845
1557241052.26 , 21.79 , 1015.95251049 , 36.4567864513
1557241054.36 , 21.79 , 1015.9921372 , 36.5081647596
1557241056.47 , 21.8 , 1015.97346621 , 36.4362578377
1557241058.58 , 21.8 , 1015.93288597 , 36.503036077
1557241060.69 , 21.81 , 1015.91326 , 36.5903819388
1557241062.79 , 21.81 , 1015.97251281 , 36.6006463444
1557241064.9 , 21.82 , 1016.00699574 , 36.5595741855
1557241067.04 , 21.81 , 1015.94031402 , 36.5595612797
1557241069.15 , 21.82 , 1015.90811463 , 36.4516941587
1557241071.26 , 21.82 , 1015.93516886 , 36.4054606633
1557241073.36 , 21.82 , 1015.93935979 , 36.4208754039
1557241075.47 , 21.82 , 1015.92164174 , 36.5030639767
1557241077.58 , 21.82 , 1015.90715985 , 36.451705199
1557241079.68 , 21.82 , 1015.88525113 , 36.3849155429
1557241081.79 , 21.82 , 1015.90715985 , 36.4568423037
1557241083.88 , 21.82 , 1015.89877829 , 36.6006690412
1557241085.99 , 21.82 , 1015.86753332 , 36.482516142
1557241088.1 , 21.81 , 1015.94031402 , 36.2051037487
1557241090.2 ,Chip ID     : 96
Version     : 0
Time, Temperature (C), Pressure (hPa), Humidity (%):
1557241126.05 , 21.78 , 1015.89935824 , 36.5749143301
1557241128.16 , 21.77 , 1015.91383771 , 36.5543557609
1557241130.23 , 21.77 , 1015.89097637 , 36.5543600731
1557241132.34 , 21.77 , 1015.86487762 , 36.4773020864
1557241134.45 , 21.77 , 1015.92317277 , 36.5235334609
1557241136.56 , 21.77 , 1015.88259454 , 36.4618966576
1557241138.66 , 21.77 , 1015.86906847 , 36.492715198
1557241140.77 , 21.76 , 1015.87421273 , 36.3899788954
1557241142.88 , 21.76 , 1015.90221747 , 36.3077852383
1557241144.98 , 21.75 , 1015.87097494 , 36.3694197829
1557241147.09 , 21.75 , 1015.86259311 , 36.2615481816
1557241149.2 , 21.75 , 1015.88545336 , 36.3334555231
1557241151.3 , 21.75 , 1015.91250454 , 36.307773553
1557241153.41 , 21.75 , 1015.87611874 , 36.3745495812
1557241155.52 , 21.74 , 1015.94469877 , 36.312904047
1557241157.62 , 21.73 , 1015.86482076 , 36.364257608
1557241159.73 , 21.74 , 1015.91764778 , 36.3334493725
1557241161.84 , 21.74 , 1015.89606248 , 36.28208047
1557241163.94 , 21.74 , 1015.84615191 , 36.4002176341
1557241166.05 , 21.74 , 1015.92311324 , 36.4669835898
1557241168.16 , 21.74 , 1015.87320274 , 36.4104899959
1557241170.26 , 21.75 , 1015.91669567 , 36.4002311972
1557241172.37 , 21.74 , 1015.9353645 , 36.4721309638
1557241174.48 , 21.75 , 1015.90317002 , 36.4156400743
1557241176.58 , 21.74 , 1015.88672816 , 36.4978038266
1557241178.69 , 21.73 , 1015.81071958 , 36.4669797424
1557241180.8 , 21.75 , 1015.91250454 , 36.4515901033
1557241182.9 , 21.74 , 1015.90831342 , 36.4978115536
1557241185.01 , 21.74 , 1015.87320274 , 36.6262024721
1557241187.12 , 21.75 , 1015.94793822 , 36.5697294508
1557241189.25 , 21.74 , 1015.86901175 , 36.6056543741
1557241191.36 , 21.73 , 1015.85643882 , 36.6415905949
1557241193.47 , 21.73 , 1015.84291363 , 36.5542824315
1557241195.57 , 21.74 , 1015.85967732 , 36.5388919173
1557241197.68 , 21.73 , 1015.86996402 , 36.5645540958
1557241199.79 , 21.72 , 1015.86253393 , 36.5388535248
1557241201.89 , 21.72 , 1015.90215729 , 36.5183230649
1557241204.0 , 21.73 , 1015.85643882 , 36.6261834338
1557241206.14 , 21.71 , 1015.83129316 , 36.4874919957
1557241208.25 , 21.72 , 1015.86672498 , 36.6107574803
1557241210.35 , 21.7 , 1015.80614776 , 36.6209907117
1557241212.46 , 21.7 , 1015.84157882 , 36.6672189326
1557241214.57 , 21.71 , 1015.8634856 , 36.61073872
1557241216.67 , 21.71 , 1015.82291133 , 36.651822633
1557241218.78 , 21.71 , 1015.84481803 , 36.6980518295
1557241220.89 , 21.71 , 1015.91244242 , 36.6312903581
1557241223.03 , 21.71 , 1015.87281924 , 36.6004630275
1557241225.14 , 21.71 , 1015.79167105 , 36.5850564749
1557241227.24 , 21.71 , 1015.83224512 , 36.6158695108
1557241229.35 , 21.72 , 1015.86672498 , 36.7802293212
1557241231.46 , 21.72 , 1015.81681591 , 36.7032029199
1557241233.57 , 21.72 , 1015.82100675 , 36.6210382236
1557241235.67 , 21.72 , 1015.81262509 , 36.5850791965
1557241237.78 , 21.73 , 1015.87415504 , 36.6210524317
1557241239.92 , 21.71 , 1015.85834289 , 36.5850701148
1557241242.02 , 21.72 , 1015.89377495 , 36.4772283002
1557241244.13 , 21.7 , 1015.88215278 , 36.518289776
1557241246.24 , 21.69 , 1015.90596149 , 36.5388149434
1557241248.34 , 21.69 , 1015.87891259 , 36.5234085541
1557241250.45 , 21.69 , 1015.91110323 , 36.4617745858
1557241252.56 , 21.68 , 1015.907862 , 36.4206757496
1557241254.69 , 21.68 , 1015.85376552 , 36.5028420023
1557241256.83 , 21.67 , 1015.83700094 , 36.4360671594
1557241258.94 , 21.66 , 1015.87433118 , 36.4257818054
1557241261.04 , 21.66 , 1015.8608075 , 36.5644296565
1557241263.15 , 21.66 , 1015.84728382 , 36.5336195083
1557241265.26 , 21.64 , 1015.82213667 , 36.5900767829
1557241267.36 , 21.63 , 1015.80537205 , 36.5592500592
1557241269.47 , 21.64 , 1015.84080081 , 36.5746632841
1557241271.58 , 21.64 , 1015.92194033 , 36.533585029
1557241273.72 , 21.62 , 1015.86041346 , 36.5232940567
1557241275.82 , 21.62 , 1015.81146212 , 36.5438239357
1557241277.93 , 21.61 , 1015.84459643 , 36.6002803598
1557241280.04 , 21.61 , 1015.8352652 , 36.5951506948
1557241282.14 , 21.61 , 1015.88516421 , 36.6721606435
1557241284.25 , 21.59 , 1015.85068412 , 36.6361959864
1557241286.36 , 21.61 , 1015.87583313 , 36.6670314977
1557241288.5 , 21.59 , 1015.87772877 , 36.7132075055
1557241290.61 , 21.61 , 1015.81755126 , 36.7389052693
1557241292.71 , 21.59 , 1015.84649264 , 36.7696758063
1557241294.82 , 21.61 , 1015.84459643 , 36.8415867668
1557241296.93 , 21.61 , 1015.85717068 , 36.7902638423
1557241299.03 , 21.61 , 1015.87164161 , 36.8107826411
1557241301.14 , 21.61 , 1015.88002466 , 36.9032071074
1557241303.25 , 21.61 , 1015.89354738 , 36.8364649224
1557241305.39 , 21.59 , 1015.81944812 , 36.8107469949
1557241307.49 , 21.59 , 1015.79240363 , 36.7696758063
1557241309.6 , 21.57 , 1015.78591745 , 36.6926237466
1557241311.67 , 21.59 , 1015.79754327 , 36.759396619
1557241313.78 , 21.58 , 1015.72574165 , 36.9801396735
1557241315.86 , 21.59 , 1015.78402114 , 36.7850659529
1557241317.93 , 21.59 , 1015.81944812 , 36.7337381118
1557241320.0 , 21.6 , 1015.88097265 , 36.836446683
1557241322.11 , 21.59 , 1015.81011718 , 36.7542796071
1557241324.25 , 21.59 , 1015.79754327 , 36.7747982424
1557241326.36 , 21.6 , 1015.82783086 , 36.795357072
1557241328.47 , 21.6 , 1015.83621363 , 36.8364405985
1557241330.57 , 21.6 , 1015.74155643 , 36.7902347655
1557241332.68 , 21.6 , 1015.82783086 , 36.8364284226
1557241334.79 , 21.6 , 1015.81335997 , 36.8775182458
1557241336.89 , 21.61 , 1015.85717068 , 36.7851296754
1557241339.03 , 21.61 , 1015.87583313 , 36.7799839946
1557241341.14 , 21.6 , 1015.84973611 , 36.8364405985
1557241343.24 , 21.61 , 1015.81755126 , 36.8415867668
1557241345.35 , 21.61 , 1015.85811902 , 36.7081002192
1557241347.46 , 21.61 , 1015.84878784 , 36.6773000606
1557241349.56 , 21.61 , 1015.86231048 , 36.718374004
1557241351.67 , 21.61 , 1015.83107384 , 36.6721606435
1557241353.78 , 21.62 , 1015.89679084 , 36.6516536705
1557241355.91 , 21.6 , 1015.78631494 , 36.6824239316
1557241358.02 , 21.61 , 1015.91126174 , 36.6619073592
1557241360.12 , 21.61 , 1015.85297925 , 36.6619022831
1557241362.23 , 21.61 , 1015.87583313 , 36.6670314977
1557241364.34 , 21.61 , 1015.85297925 , 36.5694831629
1557241366.44 , 21.61 , 1015.88516421 , 36.7029660172
1557241368.55 , 21.61 , 1015.92573205 , 36.6464892869
1557241370.66 , 21.61 , 1015.83945656 , 36.6670366055
1557241372.79 , 21.59 , 1015.81525676 , 36.6669905515
1557241374.9 , 21.58 , 1015.84744035 , 36.7029180699
1557241377.01 , 21.59 , 1015.80592587 , 36.6823978936
1557241379.11 , 21.59 , 1015.78402114 , 36.7491288316
1557241381.22 , 21.59 , 1015.82877896 , 36.8312763376
1557241383.33 , 21.59 , 1015.8912511 , 36.7594135851
1557241385.43 , 21.59 , 1015.86515402 , 36.7234592281
1557241387.54 , 21.59 , 1015.86934559 , 36.7902056305
1557241389.68 , 21.57 , 1015.86704838 , 36.7696300279
1557241391.79 , 21.58 , 1015.83486585 , 36.7542401926
1557241393.89 , 21.57 , 1015.81296107 , 36.8569017183
1557241396.0 , 21.58 , 1015.86190973 , 36.8312459689
1557241398.11 , 21.58 , 1015.92018937 , 36.8569204012
1557241400.21 , 21.58 , 1015.95656346 , 36.8979829066
1557241402.32 , 21.57 , 1015.91694391 , 36.913363894
1557241404.43 , 21.58 , 1015.93790328 , 36.9852662399
1557241406.57 , 21.58 , 1016.01065143 , 37.0519862563
1557241408.67 , 21.56 , 1015.9356036 , 36.8774168538
1557241410.78 , 21.56 , 1015.93141165 , 36.9338775965
1557241412.89 , 21.57 , 1015.88570857 , 36.8876901405
1557241414.99 , 21.56 , 1015.86894168 , 36.928730954
1557241417.1 , 21.55 , 1015.86055827 , 37.0005819687
1557241419.21 , 21.56 , 1015.89598471 , 37.0057292766
1557241421.31 , 21.56 , 1015.9356036 , 37.0622158623
1557241423.45 , 21.56 , 1015.93141165 , 37.0262762946
1557241425.56 , 21.57 , 1015.89923031 , 37.0468236502
1557241427.66 , 21.57 , 1015.89409206 , 37.0673713432
1557241429.77 , 21.57 , 1015.88057022 , 37.1546354393
1557241431.88 , 21.58 , 1015.87029294 , 37.0520009375
1557241433.98 , 21.58 , 1015.883815 , 37.0674010675
1557241436.09 , 21.58 , 1015.90152879 , 37.1444085434
1557241438.2 , 21.6 , 1015.97563061 , 37.098269449
1557241440.34 , 21.58 , 1015.883815 , 37.170066829
1557241442.44 , 21.59 , 1015.92343451 , 37.1290242204
1557241444.55 , 21.59 , 1015.8912511 , 37.0828386716
1557241446.69 , 21.59 , 1015.91829578 , 37.1701068696
1557241448.8 , 21.6 , 1015.90896514 , 37.1495812599
1557241450.91 , 21.59 , 1015.91829578 , 37.1187729051
1557241453.02 , 21.59 , 1015.87772877 , 37.093105634
1557241455.12 , 21.6 , 1015.90801775 , 37.021264833
1557241457.23 , 21.61 , 1015.91220943 , 36.9699343055
1557241459.36 , 21.59 , 1015.93181813 , 36.800485132
1557241461.46 , 21.58 , 1015.96913947 , 36.7747924942
1557241463.57 , 21.58 , 1015.93790328 , 36.738849926
1557241465.68 , 21.58 , 1015.95561732 , 36.8466654089
1557241467.78 , 21.58 , 1015.87962333 , 36.8466530828
1557241469.89 , 21.58 , 1015.93790328 , 36.738849926
1557241472.0 , 21.57 , 1015.91275206 , 36.5899365982
1557241474.12 , 21.56 , 1015.86894168 , 36.682324677
1557241476.24 , 21.56 , 1015.9220819 , 36.6104673305
1557241478.35 , 21.56 , 1015.90017654 , 36.656661434
1557241480.45 , 21.56 , 1015.86894168 , 36.6977255891
1557241482.56 , 21.56 , 1015.92302777 , 36.8260638284
1557241484.67 , 21.55 , 1015.93330272 , 36.7541723589
1557241486.78 , 21.55 , 1015.9011225 , 36.7387832061
1557241488.88 , 21.55 , 1015.90626009 , 36.6566359207
1557241490.99 , 21.55 , 1015.94682405 , 36.8465727359
1557241493.08 , 21.52 , 1015.82377917 , 36.8208456104
1557241495.16 , 21.53 , 1015.90301362 , 36.8311483975
1557241497.26 , 21.54 , 1015.92072671 , 36.784955222
1557241499.37 , 21.54 , 1015.96967453 , 36.7798335657
1557241501.48 , 21.54 , 1015.9249187 , 36.887625903
1557241503.58 , 21.54 , 1015.87083391 , 36.8824927345
1557241505.69 , 21.54 , 1015.94776902 , 36.8260212894
1557241507.8 , 21.53 , 1015.95709803 , 36.7592829753
1557241509.9 , 21.55 , 1015.96034537 , 36.702837738
1557241512.04 , 21.53 , 1015.93938482 , 36.7746770409
1557241514.15 , 21.53 , 1015.93100065 , 36.784931803
1557241516.26 , 21.53 , 1015.91747971 , 36.6720001621
1557241518.37 , 21.52 , 1015.9132877 , 36.7746596424
1557241520.47 , 21.52 , 1015.92775311 , 36.7541098831
1557241522.55 , 21.53 , 1015.98508445 , 36.7541326342
1557241524.65 , 21.52 , 1015.91423239 , 36.7849083467
1557241526.76 , 21.53 , 1015.96642694 , 36.7541439958
1557241528.9 , 21.52 , 1015.96737125 , 36.8516561418
1557241531.01 , 21.52 , 1015.96317902 , 36.9389100021
1557241533.12 , 21.52 , 1015.97669986 , 36.9594414682
1557241535.22 , 21.52 , 1016.01306998 , 36.9594346039
1557241537.33 , 21.53 , 1015.9715635 , 36.9902525103
1557241539.44 , 21.52 , 1015.98089216 , 37.0107767499
1557241541.54 , 21.53 , 1015.90815075 , 37.0210567634
1557241543.65 , 21.53 , 1015.99766139 , 37.0262040778
1557241545.78 , 21.52 , 1015.945466 , 36.902973099
1557241547.89 , 21.51 , 1015.94641015 , 36.8875549724
1557241550.0 , 21.51 , 1015.93708168 , 36.9902173077
1557241552.1 , 21.52 , 1015.87272508 , 37.0621043998
1557241554.21 , 21.53 , 1015.95804254 , 36.9799867675
1557241556.32 , 21.53 , 1015.94357692 , 37.0467356078
1557241558.42 , 21.53 , 1015.95709803 , 37.0980638937
1557241560.56 , 21.54 , 1015.92072671 , 36.9492165344
1557241562.67 , 21.54 , 1015.89368441 , 37.0775401977
1557241564.77 , 21.53 , 1015.97061914 , 37.0313369718
1557241566.86 , 21.55 , 1015.93749474 , 36.9903087131
1557241568.97 , 21.53 , 1015.96642694 , 36.9235379327
1557241571.08 , 21.53 , 1015.99766139 , 36.933810668
1557241573.18 , 21.54 , 1015.94263198 , 36.9235645063
1557241575.29 , 21.55 , 1015.910452 , 36.9697762567
1557241577.43 , 21.55 , 1015.98738805 , 36.8209062148
1557241579.54 , 21.55 , 1015.9999648 , 37.026254654
1557241581.64 , 21.56 , 1015.98130611 , 37.1186647573
1557241583.75 , 21.56 , 1015.95845495 , 36.9544108562
1557241585.86 , 21.57 , 1015.99388263 , 36.8363551713
1557241587.97 , 21.56 , 1015.95845495 , 36.7952748704
1557241590.08 , 21.57 , 1015.9262738 , 36.7285492291
1557241592.19 , 21.57 , 1015.92113577 , 36.6874899329
1557241594.32 , 21.56 , 1015.91369812 , 36.7952689813
1557241596.43 , 21.56 , 1015.89598471 , 36.7541950074
1557241598.54 , 21.55 , 1015.89273879 , 37.0467649925
1557241600.61 , 21.56 , 1015.84609026 , 37.4779575455
1557241602.72 , 21.55 , 1015.94168677 , 37.1597047613
1557241604.82 , 21.57 , 1015.96683908 , 37.0468236502
1557241606.93 , 21.58 , 1015.96494746 , 36.9544651712
1557241609.06 , 21.58 , 1015.98360744 , 36.8415132748
1557241611.17 , 21.56 , 1015.89503852 , 36.6464040563
1557241613.3 , 21.56 , 1015.96264701 , 36.6310026486
1557241615.41 , 21.55 , 1015.9999648 , 36.5642441427
1557241617.52 , 21.55 , 1015.93330272 , 36.5693641193
1557241619.62 , 21.54 , 1016.01023839 , 36.5334236204
1557241621.73 , 21.53 , 1016.0382248 , 36.63094811
1557241623.84 , 21.52 , 1016.04849675 , 36.6565949781
1557241625.95 , 21.54 , 1016.0424173 , 36.6976881923
1557241628.08 , 21.53 , 1016.05174595 , 36.692549446
1557241630.18 , 21.54 , 1016.03308854 , 36.7746944183
1557241632.29 , 21.54 , 1016.03308854 , 36.7900943857
1557241634.4 , 21.54 , 1016.02375969 , 36.7747002062
1557241636.51 , 21.54 , 1015.97900358 , 36.7695610805
1557241638.63 , 21.55 , 1015.91464392 , 36.7541836878
1557241640.73 , 21.55 , 1015.93235732 , 36.8311911585
1557241642.84 , 21.56 , 1015.97711395 , 36.7695955962
1557241644.97 , 21.56 , 1015.9906355 , 36.6874583221
1557241647.08 , 21.55 , 1015.98225109 , 36.7901178756
1557241649.18 , 21.55 , 1016.02700783 , 36.7952571963
1557241651.29 , 21.55 , 1015.99158029 , 36.7952454019
1557241653.4 , 21.55 , 1015.99158029 , 36.7849786037
1557241655.51 , 21.54 , 1015.98833254 , 36.8516873313
1557241657.62 , 21.52 , 1016.00374157 , 36.8003193836
1557241659.73 , 21.52 , 1015.99954918 , 36.8259786362
1557241661.85 , 21.51 , 1015.99116441 , 36.8978271584
1557241663.96 , 21.51 , 1015.99630025 , 36.836220005
1557241666.06 , 21.5 , 1016.0242843 , 36.8567326277
1557241668.17 , 21.5 , 1016.02847687 , 37.0004542868
1557241670.28 , 21.5 , 1015.98372302 , 36.9388559631
1557241672.38 , 21.51 , 1015.99116441 , 36.9132256899
1557241674.49 , 21.51 , 1016.02753397 , 36.8362261734
1557241676.61 , 21.52 , 1016.04943982 , 36.8670362276
1557241678.73 , 21.52 , 1015.99535679 , 36.8824349858
1557241680.84 , 21.52 , 1015.94127384 , 36.790041397
1557241682.95 , 21.51 , 1015.99116441 , 36.856764069
1557241685.05 , 21.51 , 1015.98277967 , 36.7489597792
1557241687.16 , 21.51 , 1015.95993077 , 36.7643645613
1557241689.27 , 21.51 , 1016.03686203 , 36.7951566465
1557241691.37 , 21.5 , 1015.96087449 , 36.7438154694
1557241693.49 , 21.51 , 1016.0191489 , 36.8978075954
1557241695.62 , 21.52 , 1016.0265908 , 36.7541155744
1557241697.72 , 21.52 , 1016.00374157 , 36.8670489007
1557241699.83 , 21.52 , 1016.04849675 , 37.0107767499
1557241701.94 , 21.52 , 1016.04849675 , 36.923517978
1557241704.04 , 21.53 , 1016.02983983 , 36.9389302283
1557241706.15 , 21.53 , 1016.0163188 , 36.97486083
1557241708.26 , 21.54 , 1016.06945971 , 36.9440834878
1557241710.39 , 21.54 , 1016.07365232 , 36.9697555506
1557241712.5 , 21.53 , 1016.02470366 , 36.933810668
1557241714.61 , 21.54 , 1016.06013106 , 36.9081584997
1557241716.71 , 21.55 , 1016.0498584 , 37.0313805062
1557241718.82 , 21.55 , 1016.05405088 , 37.0108553087
1557241720.93 , 21.56 , 1016.05824337 , 37.159720723
1557241723.03 , 21.56 , 1016.08015007 , 37.1340716218
1557241725.14 , 21.58 , 1016.09178353 , 37.1649176403
1557241727.28 , 21.57 , 1016.06987653 , 37.0314384214
1557241729.39 , 21.58 , 1015.98360744 , 36.9031164633
1557241731.49 , 21.58 , 1016.01903587 , 36.8517929395
1557241733.6 , 21.59 , 1016.0544648 , 36.6926554498
1557241735.71 , 21.58 , 1016.04608011 , 36.6772430746
1557241737.81 , 21.58 , 1016.02417343 , 36.6002234407
1557241739.92 , 21.58 , 1016.00551376 , 36.8620603013
1557241742.03 , 21.6 , 1016.0982792 , 36.9185696449
1557241744.16 , 21.58 , 1016.00551376 , 36.8671939706
1557241746.27 , 21.58 , 1015.96913947 , 36.7439893544
1557241748.38 , 21.59 , 1016.0544648 , 36.7901997965
1557241750.48 , 21.58 , 1016.03255799 , 36.6772430746
1557241752.59 , 21.58 , 1016.06893192 , 36.661836082
1557241754.72 , 21.57 , 1016.0293108 , 36.6515530213
1557241756.83 , 21.57 , 1016.01998117 , 36.7080305194
1557241758.94 , 21.58 , 1016.06379463 , 36.7850601459
1557241761.08 , 21.57 , 1016.00645922 , 36.8055716356
1557241763.18 , 21.58 , 1016.03769544 , 36.8004438663
1557241765.29 , 21.58 , 1015.99618377 , 36.7388554708
1557241767.4 , 21.59 , 1016.0003759 , 36.7131913328
1557241769.5 , 21.59 , 1016.0003759 , 36.7439949263
1557241771.61 , 21.59 , 1016.02742034 , 36.7388610133
1557241773.72 , 21.59 , 1016.03580484 , 36.8569514928
1557241775.82 , 21.61 , 1016.0600126 , 36.7645929308
1557241777.96 , 21.61 , 1016.07353544 , 36.8005321529
