280764,, 11.00  ;;--;;  280764,, 11.00  ;;--;;  280764,, 11.000000
280767,, 10.50  ;;--;;  280767,, 10.50  ;;--;;  280767,, 10.500000
280767,, 10.50  ;;--;;  280767,, 10.50  ;;--;;  280767,, 10.500000
280770,, 9.50  ;;--;;  280770,, 9.50  ;;--;;  280770,, 9.500000
280770,, 9.50  ;;--;;  280770,, 9.50  ;;--;;  280770,, 9.500000
280772,, 11.00  ;;--;;  280772,, 11.00  ;;--;;  280772,, 11.000000
280773,, 11.00  ;;--;;  280773,, 11.00  ;;--;;  280773,, 11.000000
280775,, 10.25  ;;--;;  280775,, 10.25  ;;--;;  280775,, 10.250000
280775,, 10.25  ;;--;;  280775,, 10.25  ;;--;;  280775,, 10.250000
280778,, -13.00  ;;--;;  280778,, -13.00  ;;--;;  280778,, -13.000000
280778,, -13.00  ;;--;;  280778,, -13.00  ;;--;;  280778,, -13.000000
280781,, -13.25  ;;--;;  280781,, -13.25  ;;--;;  280781,, -13.250000
280781,, -13.25  ;;--;;  280781,, -13.25  ;;--;;  280781,, -13.250000
280784,, 9.75  ;;--;;  280784,, 9.75  ;;--;;  280784,, 9.750000
280784,, 9.75  ;;--;;  280784,, 9.75  ;;--;;  280784,, 9.750000
280787,, 10.00  ;;--;;  280787,, 10.00  ;;--;;  280787,, 10.000000
280787,, 10.00  ;;--;;  280787,, 10.00  ;;--;;  280787,, 10.000000
280790,, 10.50  ;;--;;  280790,, 10.50  ;;--;;  280790,, 10.500000
280790,, 10.50  ;;--;;  280790,, 10.50  ;;--;;  280790,, 10.500000
280793,, 10.75  ;;--;;  280793,, 10.75  ;;--;;  280793,, 10.750000
280793,, 10.75  ;;--;;  280793,, 10.75  ;;--;;  280793,, 10.750000
280795,, 10.75  ;;--;;  280795,, 10.75  ;;--;;  280795,, 10.750000
280796,, 10.75  ;;--;;  280796,, 10.75  ;;--;;  280796,, 10.750000
280798,, 10.50  ;;--;;  280798,, 10.50  ;;--;;  280798,, 10.500000
280799,, 10.50  ;;--;;  280799,, 10.50  ;;--;;  280799,, 10.500000
280801,, 11.75  ;;--;;  280801,, 11.75  ;;--;;  280801,, 11.750000
280801,, 11.75  ;;--;;  280801,, 11.75  ;;--;;  280801,, 11.750000
280804,, 12.25  ;;--;;  280804,, 12.25  ;;--;;  280804,, 12.250000
280804,, 12.25  ;;--;;  280804,, 12.25  ;;--;;  280804,, 12.250000
280807,, 11.75  ;;--;;  280807,, 11.75  ;;--;;  280807,, 11.750000
280807,, 11.75  ;;--;;  280807,, 11.75  ;;--;;  280807,, 11.750000
280810,, 10.75  ;;--;;  280810,, 10.75  ;;--;;  280810,, 10.750000
280810,, 10.75  ;;--;;  280810,, 10.75  ;;--;;  280810,, 10.750000
280813,, 11.00  ;;--;;  280813,, 11.00  ;;--;;  280813,, 11.000000
280813,, 11.00  ;;--;;  280813,, 11.00  ;;--;;  280813,, 11.000000
280816,, 10.25  ;;--;;  280816,, 10.25  ;;--;;  280816,, 10.250000
280816,, 10.25  ;;--;;  280816,, 10.25  ;;--;;  280816,, 10.250000
280819,, 11.25  ;;--;;  280819,, 11.25  ;;--;;  280819,, 11.250000
280819,, 11.25  ;;--;;  280819,, 11.25  ;;--;;  280819,, 11.250000
280821,, 9.75  ;;--;;  280821,, 9.75  ;;--;;  280821,, 9.750000
280822,, 9.75  ;;--;;  280822,, 9.75  ;;--;;  280822,, 9.750000
280824,, 10.50  ;;--;;  280824,, 10.50  ;;--;;  280824,, 10.500000
280824,, 10.50  ;;--;;  280824,, 10.50  ;;--;;  280824,, 10.500000
280827,, 11.00  ;;--;;  280827,, 11.00  ;;--;;  280827,, 11.000000
280827,, 11.00  ;;--;;  280827,, 11.00  ;;--;;  280827,, 11.000000
280830,, 7.75  ;;--;;  280830,, 7.75  ;;--;;  280830,, 7.750000
280830,, 7.75  ;;--;;  280830,, 7.75  ;;--;;  280830,, 7.750000
280833,, 8.25  ;;--;;  280833,, 8.25  ;;--;;  280833,, 8.250000
280833,, 8.25  ;;--;;  280833,, 8.25  ;;--;;  280833,, 8.250000
280836,, 9.50  ;;--;;  280836,, 9.50  ;;--;;  280836,, 9.500000
280836,, 9.50  ;;--;;  280836,, 9.50  ;;--;;  280836,, 9.500000
280839,, -15.50  ;;--;;  280839,, -15.50  ;;--;;  280839,, -15.500000
280839,, -15.50  ;;--;;  280839,, -15.50  ;;--;;  280839,, -15.500000
280842,, -12.75  ;;--;;  280842,, -12.75  ;;--;;  280842,, -12.750000
280842,, -12.75  ;;--;;  280842,, -12.75  ;;--;;  280842,, -12.750000
280844,, 10.50  ;;--;;  280844,, 10.50  ;;--;;  280844,, 10.500000
280845,, 10.50  ;;--;;  280845,, 10.50  ;;--;;  280845,, 10.500000
280847,, 9.00  ;;--;;  280847,, 9.00  ;;--;;  280847,, 9.000000
280847,, 9.00  ;;--;;  280847,, 9.00  ;;--;;  280847,, 9.000000
280850,, 11.25  ;;--;;  280850,, 11.25  ;;--;;  280850,, 11.250000
280850,, 11.25  ;;--;;  280850,, 11.25  ;;--;;  280850,, 11.250000
280853,, 11.00  ;;--;;  280853,, 11.00  ;;--;;  280853,, 11.000000
280853,, 11.00  ;;--;;  280853,, 11.00  ;;--;;  280853,, 11.000000
280856,, 11.75  ;;--;;  280856,, 11.75  ;;--;;  280856,, 11.750000
280856,, 11.75  ;;--;;  280856,, 11.75  ;;--;;  280856,, 11.750000
280859,, 11.75  ;;--;;  280859,, 11.75  ;;--;;  280859,, 11.750000
280859,, 11.75  ;;--;;  280859,, 11.75  ;;--;;  280859,, 11.750000
280862,, 11.00  ;;--;;  280862,, 11.00  ;;--;;  280862,, 11.000000
280862,, 11.00  ;;--;;  280862,, 11.00  ;;--;;  280862,, 11.000000
280865,, 10.75  ;;--;;  280865,, 10.75  ;;--;;  280865,, 10.750000
280865,, 10.75  ;;--;;  280865,, 10.75  ;;--;;  280865,, 10.750000
280867,, 10.75  ;;--;;  280867,, 10.75  ;;--;;  280867,, 10.750000
280868,, 10.75  ;;--;;  280868,, 10.75  ;;--;;  280868,, 10.750000
280870,, 9.00  ;;--;;  280870,, 9.00  ;;--;;  280870,, 9.000000
280871,, 9.00  ;;--;;  280871,, 9.00  ;;--;;  280871,, 9.000000
280873,, 10.50  ;;--;;  280873,, 10.50  ;;--;;  280873,, 10.500000
280873,, 10.50  ;;--;;  280873,, 10.50  ;;--;;  280873,, 10.500000
280876,, 10.75  ;;--;;  280876,, 10.75  ;;--;;  280876,, 10.750000
280876,, 10.75  ;;--;;  280876,, 10.75  ;;--;;  280876,, 10.750000
280879,, 11.00  ;;--;;  280879,, 11.00  ;;--;;  280879,, 11.000000
280879,, 11.00  ;;--;;  280879,, 11.00  ;;--;;  280879,, 11.000000
280882,, 9.25  ;;--;;  280882,, 9.25  ;;--;;  280882,, 9.250000
280882,, 9.25  ;;--;;  280882,, 9.25  ;;--;;  280882,, 9.250000
280885,, 9.75  ;;--;;  280885,, 9.75  ;;--;;  280885,, 9.750000
280885,, 9.75  ;;--;;  280885,, 9.75  ;;--;;  280885,, 9.750000
280888,, 8.50  ;;--;;  280888,, 8.50  ;;--;;  280888,, 8.500000
280888,, 8.50  ;;--;;  280888,, 8.50  ;;--;;  280888,, 8.500000
280891,, 9.00  ;;--;;  280891,, 9.00  ;;--;;  280891,, 9.000000
280891,, 9.00  ;;--;;  280891,, 9.00  ;;--;;  280891,, 9.000000
280893,, 9.50  ;;--;;  280893,, 9.50  ;;--;;  280893,, 9.500000
280894,, 9.50  ;;--;;  280894,, 9.50  ;;--;;  280894,, 9.500000
280896,, 9.75  ;;--;;  280896,, 9.75  ;;--;;  280896,, 9.750000
280896,, 9.75  ;;--;;  280896,, 9.75  ;;--;;  280896,, 9.750000
280899,, -12.25  ;;--;;  280899,, -12.25  ;;--;;  280899,, -12.250000
280899,, -12.25  ;;--;;  280899,, -12.25  ;;--;;  280899,, -12.250000
280902,, 10.50  ;;--;;  280902,, 10.50  ;;--;;  280902,, 10.500000
280902,, 10.50  ;;--;;  280902,, 10.50  ;;--;;  280902,, 10.500000
280905,, 10.00  ;;--;;  280905,, 10.00  ;;--;;  280905,, 10.000000
280905,, 10.00  ;;--;;  280905,, 10.00  ;;--;;  280905,, 10.000000
280908,, 10.25  ;;--;;  280908,, 10.25  ;;--;;  280908,, 10.250000
280908,, 10.25  ;;--;;  280908,, 10.25  ;;--;;  280908,, 10.250000
280911,, 9.50  ;;--;;  280911,, 9.50  ;;--;;  280911,, 9.500000
280911,, 9.50  ;;--;;  280911,, 9.50  ;;--;;  280911,, 9.500000
280914,, 10.00  ;;--;;  280914,, 10.00  ;;--;;  280914,, 10.000000
280914,, 10.00  ;;--;;  280914,, 10.00  ;;--;;  280914,, 10.000000
280916,, 8.50  ;;--;;  280916,, 8.50  ;;--;;  280916,, 8.500000
280917,, 8.50  ;;--;;  280917,, 8.50  ;;--;;  280917,, 8.500000
280919,, 7.50  ;;--;;  280919,, 7.50  ;;--;;  280919,, 7.500000
280919,, 7.50  ;;--;;  280919,, 7.50  ;;--;;  280919,, 7.500000
280922,, 8.00  ;;--;;  280922,, 8.00  ;;--;;  280922,, 8.000000
280922,, 8.00  ;;--;;  280922,, 8.00  ;;--;;  280922,, 8.000000
280925,, 7.75  ;;--;;  280925,, 7.75  ;;--;;  280925,, 7.750000
280925,, 7.75  ;;--;;  280925,, 7.75  ;;--;;  280925,, 7.750000
280928,, 9.75  ;;--;;  280928,, 9.75  ;;--;;  280928,, 9.750000
280928,, 9.75  ;;--;;  280928,, 9.75  ;;--;;  280928,, 9.750000
280931,, 10.00  ;;--;;  280931,, 10.00  ;;--;;  280931,, 10.000000
280931,, 10.00  ;;--;;  280931,, 10.00  ;;--;;  280931,, 10.000000
280934,, 10.00  ;;--;;  280934,, 10.00  ;;--;;  280934,, 10.000000
280934,, 10.00  ;;--;;  280934,, 10.00  ;;--;;  280934,, 10.000000
280937,, 10.00  ;;--;;  280937,, 10.00  ;;--;;  280937,, 10.000000
280937,, 10.00  ;;--;;  280937,, 10.00  ;;--;;  280937,, 10.000000
280939,, 9.25  ;;--;;  280939,, 9.25  ;;--;;  280939,, 9.250000
280940,, 9.25  ;;--;;  280940,, 9.25  ;;--;;  280940,, 9.250000
280942,, 9.75  ;;--;;  280942,, 9.75  ;;--;;  280942,, 9.750000
280943,, 9.75  ;;--;;  280943,, 9.75  ;;--;;  280943,, 9.750000
280945,, 9.50  ;;--;;  280945,, 9.50  ;;--;;  280945,, 9.500000
280945,, 9.50  ;;--;;  280945,, 9.50  ;;--;;  280945,, 9.500000
280948,, 9.00  ;;--;;  280948,, 9.00  ;;--;;  280948,, 9.000000
280948,, 9.00  ;;--;;  280948,, 9.00  ;;--;;  280948,, 9.000000
280951,, 8.75  ;;--;;  280951,, 8.75  ;;--;;  280951,, 8.750000
280951,, 8.75  ;;--;;  280951,, 8.75  ;;--;;  280951,, 8.750000
280954,, 9.25  ;;--;;  280954,, 9.25  ;;--;;  280954,, 9.250000
280954,, 9.25  ;;--;;  280954,, 9.25  ;;--;;  280954,, 9.250000
280957,, 9.00  ;;--;;  280957,, 9.00  ;;--;;  280957,, 9.000000
280957,, 9.00  ;;--;;  280957,, 9.00  ;;--;;  280957,, 9.000000
280960,, -14.25  ;;--;;  280960,, -14.25  ;;--;;  280960,, -14.250000
280960,, -14.25  ;;--;;  280960,, -14.25  ;;--;;  280960,, -14.250000
280963,, -13.75  ;;--;;  280963,, -13.75  ;;--;;  280963,, -13.750000
280963,, -13.75  ;;--;;  280963,, -13.75  ;;--;;  280963,, -13.750000
280965,, 9.00  ;;--;;  280965,, 9.00  ;;--;;  280965,, 9.000000
280966,, 9.00  ;;--;;  280966,, 9.00  ;;--;;  280966,, 9.000000
280968,, 9.25  ;;--;;  280968,, 9.25  ;;--;;  280968,, 9.250000
280968,, 9.25  ;;--;;  280968,, 9.25  ;;--;;  280968,, 9.250000
280971,, 9.50  ;;--;;  280971,, 9.50  ;;--;;  280971,, 9.500000
280971,, 9.50  ;;--;;  280971,, 9.50  ;;--;;  280971,, 9.500000
280974,, 10.00  ;;--;;  280974,, 10.00  ;;--;;  280974,, 10.000000
280974,, 10.00  ;;--;;  280974,, 10.00  ;;--;;  280974,, 10.000000
280977,, 9.75  ;;--;;  280977,, 9.75  ;;--;;  280977,, 9.750000
280977,, 9.75  ;;--;;  280977,, 9.75  ;;--;;  280977,, 9.750000
280980,, 9.75  ;;--;;  280980,, 9.75  ;;--;;  280980,, 9.750000
280980,, 9.75  ;;--;;  280980,, 9.75  ;;--;;  280980,, 9.750000
280983,, 10.75  ;;--;;  280983,, 10.75  ;;--;;  280983,, 10.750000
280983,, 10.75  ;;--;;  280983,, 10.75  ;;--;;  280983,, 10.750000
280986,, 9.75  ;;--;;  280986,, 9.75  ;;--;;  280986,, 9.750000
280986,, 9.75  ;;--;;  280986,, 9.75  ;;--;;  280986,, 9.750000
280988,, 0.00  ;;--;;  280988,, 0.00  ;;--;;  280988,, 0.000000
280989,, 9.75  ;;--;;  280989,, 9.75  ;;--;;  280989,, 9.750000
280991,, 9.50  ;;--;;  280991,, 9.50  ;;--;;  280991,, 9.500000
280991,, 9.50  ;;--;;  280991,, 9.50  ;;--;;  280991,, 9.500000
280994,, 9.75  ;;--;;  280994,, 9.75  ;;--;;  280994,, 9.750000
280994,, 9.75  ;;--;;  280994,, 9.75  ;;--;;  280994,, 9.750000
280997,, 9.75  ;;--;;  280997,, 9.75  ;;--;;  280997,, 9.750000
280997,, 9.75  ;;--;;  280997,, 9.75  ;;--;;  280997,, 9.750000
280999,, 10.25  ;;--;;  280999,, 10.25  ;;--;;  280999,, 10.250000
281000,, 10.25  ;;--;;  281000,, 10.25  ;;--;;  281000,, 10.250000
281002,, 9.75  ;;--;;  281002,, 9.75  ;;--;;  281002,, 9.750000
281003,, 9.75  ;;--;;  281003,, 9.75  ;;--;;  281003,, 9.750000
281005,, 9.75  ;;--;;  281005,, 9.75  ;;--;;  281005,, 9.750000
281006,, 9.75  ;;--;;  281006,, 9.75  ;;--;;  281006,, 9.750000
281008,, 9.75  ;;--;;  281008,, 9.75  ;;--;;  281008,, 9.750000
281009,, 9.75  ;;--;;  281009,, 9.75  ;;--;;  281009,, 9.750000
281011,, 9.75  ;;--;;  281011,, 9.75  ;;--;;  281011,, 9.750000
281012,, 9.75  ;;--;;  281012,, 9.75  ;;--;;  281012,, 9.750000
281014,, 9.75  ;;--;;  281014,, 9.75  ;;--;;  281014,, 9.750000
281014,, 9.75  ;;--;;  281014,, 9.75  ;;--;;  281014,, 9.750000
281017,, -14.25  ;;--;;  281017,, -14.25  ;;--;;  281017,, -14.250000
281017,, -14.25  ;;--;;  281017,, -14.25  ;;--;;  281017,, -14.250000
281020,, -13.50  ;;--;;  281020,, -13.50  ;;--;;  281020,, -13.500000
281020,, -13.50  ;;--;;  281020,, -13.50  ;;--;;  281020,, -13.500000
281023,, 9.50  ;;--;;  281023,, 9.50  ;;--;;  281023,, 9.500000
281023,, 9.50  ;;--;;  281023,, 9.50  ;;--;;  281023,, 9.500000
281025,, 9.75  ;;--;;  281025,, 9.75  ;;--;;  281025,, 9.750000
281026,, 9.75  ;;--;;  281026,, 9.75  ;;--;;  281026,, 9.750000
281028,, 9.75  ;;--;;  281028,, 9.75  ;;--;;  281028,, 9.750000
281029,, 9.75  ;;--;;  281029,, 9.75  ;;--;;  281029,, 9.750000
281031,, 8.75  ;;--;;  281031,, 8.75  ;;--;;  281031,, 8.750000
281032,, 8.75  ;;--;;  281032,, 8.75  ;;--;;  281032,, 8.750000
281034,, 9.00  ;;--;;  281034,, 9.00  ;;--;;  281034,, 9.000000
281035,, 9.00  ;;--;;  281035,, 9.00  ;;--;;  281035,, 9.000000
281037,, 9.25  ;;--;;  281037,, 9.25  ;;--;;  281037,, 9.250000
281038,, 9.25  ;;--;;  281038,, 9.25  ;;--;;  281038,, 9.250000
281040,, 9.50  ;;--;;  281040,, 9.50  ;;--;;  281040,, 9.500000
281040,, 9.50  ;;--;;  281040,, 9.50  ;;--;;  281040,, 9.500000
281043,, 9.75  ;;--;;  281043,, 9.75  ;;--;;  281043,, 9.750000
281043,, 9.75  ;;--;;  281043,, 9.75  ;;--;;  281043,, 9.750000
281046,, 10.50  ;;--;;  281046,, 10.50  ;;--;;  281046,, 10.500000
281046,, 10.50  ;;--;;  281046,, 10.50  ;;--;;  281046,, 10.500000
281049,, 10.00  ;;--;;  281049,, 10.00  ;;--;;  281049,, 10.000000
281049,, 10.00  ;;--;;  281049,, 10.00  ;;--;;  281049,, 10.000000
281051,, 10.75  ;;--;;  281051,, 10.75  ;;--;;  281051,, 10.750000
281052,, 10.75  ;;--;;  281052,, 10.75  ;;--;;  281052,, 10.750000
281054,, 9.75  ;;--;;  281054,, 9.75  ;;--;;  281054,, 9.750000
281055,, 9.75  ;;--;;  281055,, 9.75  ;;--;;  281055,, 9.750000
281057,, 10.00  ;;--;;  281057,, 10.00  ;;--;;  281057,, 10.000000
281058,, 10.00  ;;--;;  281058,, 10.00  ;;--;;  281058,, 10.000000
281060,, 9.75  ;;--;;  281060,, 9.75  ;;--;;  281060,, 9.750000
281061,, 9.75  ;;--;;  281061,, 9.75  ;;--;;  281061,, 9.750000
281063,, 9.25  ;;--;;  281063,, 9.25  ;;--;;  281063,, 9.250000
281063,, 9.25  ;;--;;  281063,, 9.25  ;;--;;  281063,, 9.250000
281066,, 9.75  ;;--;;  281066,, 9.75  ;;--;;  281066,, 9.750000
281066,, 9.75  ;;--;;  281066,, 9.75  ;;--;;  281066,, 9.750000
281069,, 10.75  ;;--;;  281069,, 10.75  ;;--;;  281069,, 10.750000
281069,, 10.75  ;;--;;  281069,, 10.75  ;;--;;  281069,, 10.750000
281072,, 11.00  ;;--;;  281072,, 11.00  ;;--;;  281072,, 11.000000
281072,, 11.00  ;;--;;  281072,, 11.00  ;;--;;  281072,, 11.000000
281074,, 11.50  ;;--;;  281074,, 11.50  ;;--;;  281074,, 11.500000
281075,, 11.50  ;;--;;  281075,, 11.50  ;;--;;  281075,, 11.500000
281077,, -12.00  ;;--;;  281077,, -12.00  ;;--;;  281077,, -12.000000
281078,, -12.00  ;;--;;  281078,, -12.00  ;;--;;  281078,, -12.000000
281080,, -11.75  ;;--;;  281080,, -11.75  ;;--;;  281080,, -11.750000
281081,, -11.75  ;;--;;  281081,, -11.75  ;;--;;  281081,, -11.750000
281083,, 10.50  ;;--;;  281083,, 10.50  ;;--;;  281083,, 10.500000
281084,, 10.50  ;;--;;  281084,, 10.50  ;;--;;  281084,, 10.500000
281086,, 10.25  ;;--;;  281086,, 10.25  ;;--;;  281086,, 10.250000
281087,, 10.25  ;;--;;  281087,, 10.25  ;;--;;  281087,, 10.250000
281089,, 10.75  ;;--;;  281089,, 10.75  ;;--;;  281089,, 10.750000
281089,, 10.75  ;;--;;  281089,, 10.75  ;;--;;  281089,, 10.750000
281092,, 11.00  ;;--;;  281092,, 11.00  ;;--;;  281092,, 11.000000
281092,, 11.00  ;;--;;  281092,, 11.00  ;;--;;  281092,, 11.000000
281095,, 10.50  ;;--;;  281095,, 10.50  ;;--;;  281095,, 10.500000
281095,, 10.50  ;;--;;  281095,, 10.50  ;;--;;  281095,, 10.500000
281097,, 11.00  ;;--;;  281097,, 11.00  ;;--;;  281097,, 11.000000
281098,, 11.00  ;;--;;  281098,, 11.00  ;;--;;  281098,, 11.000000
281100,, 11.50  ;;--;;  281100,, 11.50  ;;--;;  281100,, 11.500000
281101,, 11.50  ;;--;;  281101,, 11.50  ;;--;;  281101,, 11.500000
281103,, 10.75  ;;--;;  281103,, 10.75  ;;--;;  281103,, 10.750000
281104,, 10.75  ;;--;;  281104,, 10.75  ;;--;;  281104,, 10.750000
281106,, 10.50  ;;--;;  281106,, 10.50  ;;--;;  281106,, 10.500000
281107,, 10.50  ;;--;;  281107,, 10.50  ;;--;;  281107,, 10.500000
281109,, 10.25  ;;--;;  281109,, 10.25  ;;--;;  281109,, 10.250000
281110,, 10.25  ;;--;;  281110,, 10.25  ;;--;;  281110,, 10.250000
281112,, 9.75  ;;--;;  281112,, 9.75  ;;--;;  281112,, 9.750000
281112,, 9.75  ;;--;;  281112,, 9.75  ;;--;;  281112,, 9.750000
281115,, 10.75  ;;--;;  281115,, 10.75  ;;--;;  281115,, 10.750000
281115,, 10.75  ;;--;;  281115,, 10.75  ;;--;;  281115,, 10.750000
281118,, 10.00  ;;--;;  281118,, 10.00  ;;--;;  281118,, 10.000000
281118,, 10.00  ;;--;;  281118,, 10.00  ;;--;;  281118,, 10.000000
281121,, 10.50  ;;--;;  281121,, 10.50  ;;--;;  281121,, 10.500000
281121,, 10.50  ;;--;;  281121,, 10.50  ;;--;;  281121,, 10.500000
281123,, 10.25  ;;--;;  281123,, 10.25  ;;--;;  281123,, 10.250000
281124,, 10.25  ;;--;;  281124,, 10.25  ;;--;;  281124,, 10.250000
281126,, 10.75  ;;--;;  281126,, 10.75  ;;--;;  281126,, 10.750000
281127,, 10.75  ;;--;;  281127,, 10.75  ;;--;;  281127,, 10.750000
281129,, 10.75  ;;--;;  281129,, 10.75  ;;--;;  281129,, 10.750000
281130,, 10.75  ;;--;;  281130,, 10.75  ;;--;;  281130,, 10.750000
281132,, 11.00  ;;--;;  281132,, 11.00  ;;--;;  281132,, 11.000000
281133,, 11.00  ;;--;;  281133,, 11.00  ;;--;;  281133,, 11.000000
281135,, 11.50  ;;--;;  281135,, 11.50  ;;--;;  281135,, 11.500000
281135,, 11.50  ;;--;;  281135,, 11.50  ;;--;;  281135,, 11.500000
281138,, 12.75  ;;--;;  281138,, 12.75  ;;--;;  281138,, 12.750000
281138,, 12.75  ;;--;;  281138,, 12.75  ;;--;;  281138,, 12.750000
281141,, -11.50  ;;--;;  281141,, -11.50  ;;--;;  281141,, -11.500000
281141,, -11.50  ;;--;;  281141,, -11.50  ;;--;;  281141,, -11.500000
281144,, -11.00  ;;--;;  281144,, -11.00  ;;--;;  281144,, -11.000000
281144,, -11.00  ;;--;;  281144,, -11.00  ;;--;;  281144,, -11.000000
281146,, 11.50  ;;--;;  281146,, 11.50  ;;--;;  281146,, 11.500000
281147,, 11.50  ;;--;;  281147,, 11.50  ;;--;;  281147,, 11.500000
281149,, 9.75  ;;--;;  281149,, 9.75  ;;--;;  281149,, 9.750000
281150,, 9.75  ;;--;;  281150,, 9.75  ;;--;;  281150,, 9.750000
281152,, 11.50  ;;--;;  281152,, 11.50  ;;--;;  281152,, 11.500000
281153,, 11.50  ;;--;;  281153,, 11.50  ;;--;;  281153,, 11.500000
281155,, 12.25  ;;--;;  281155,, 12.25  ;;--;;  281155,, 12.250000
281156,, 12.25  ;;--;;  281156,, 12.25  ;;--;;  281156,, 12.250000
281158,, 12.25  ;;--;;  281158,, 12.25  ;;--;;  281158,, 12.250000
281159,, 12.25  ;;--;;  281159,, 12.25  ;;--;;  281159,, 12.250000
281161,, 11.00  ;;--;;  281161,, 11.00  ;;--;;  281161,, 11.000000
281161,, 11.00  ;;--;;  281161,, 11.00  ;;--;;  281161,, 11.000000
281164,, 12.00  ;;--;;  281164,, 12.00  ;;--;;  281164,, 12.000000
281164,, 12.00  ;;--;;  281164,, 12.00  ;;--;;  281164,, 12.000000
281167,, 9.00  ;;--;;  281167,, 9.00  ;;--;;  281167,, 9.000000
281167,, 9.00  ;;--;;  281167,, 9.00  ;;--;;  281167,, 9.000000
281170,, 8.25  ;;--;;  281170,, 8.25  ;;--;;  281170,, 8.250000
281170,, 8.25  ;;--;;  281170,, 8.25  ;;--;;  281170,, 8.250000
281172,, 11.75  ;;--;;  281172,, 11.75  ;;--;;  281172,, 11.750000
281173,, 11.75  ;;--;;  281173,, 11.75  ;;--;;  281173,, 11.750000
281175,, 11.50  ;;--;;  281175,, 11.50  ;;--;;  281175,, 11.500000
281176,, 11.50  ;;--;;  281176,, 11.50  ;;--;;  281176,, 11.500000
281178,, 9.00  ;;--;;  281178,, 9.00  ;;--;;  281178,, 9.000000
281179,, 9.00  ;;--;;  281179,, 9.00  ;;--;;  281179,, 9.000000
281181,, 8.50  ;;--;;  281181,, 8.50  ;;--;;  281181,, 8.500000
281182,, 8.50  ;;--;;  281182,, 8.50  ;;--;;  281182,, 8.500000
281184,, 11.00  ;;--;;  281184,, 11.00  ;;--;;  281184,, 11.000000
281184,, 11.00  ;;--;;  281184,, 11.00  ;;--;;  281184,, 11.000000
281187,, 11.00  ;;--;;  281187,, 11.00  ;;--;;  281187,, 11.000000
281187,, 11.00  ;;--;;  281187,, 11.00  ;;--;;  281187,, 11.000000
281190,, 11.25  ;;--;;  281190,, 11.25  ;;--;;  281190,, 11.250000
281190,, 11.25  ;;--;;  281190,, 11.25  ;;--;;  281190,, 11.250000
281193,, 9.00  ;;--;;  281193,, 9.00  ;;--;;  281193,, 9.000000
281193,, 9.00  ;;--;;  281193,, 9.00  ;;--;;  281193,, 9.000000
281195,, 10.25  ;;--;;  281195,, 10.25  ;;--;;  281195,, 10.250000
281196,, 10.25  ;;--;;  281196,, 10.25  ;;--;;  281196,, 10.250000
281198,, 10.50  ;;--;;  281198,, 10.50  ;;--;;  281198,, 10.500000
281199,, 10.50  ;;--;;  281199,, 10.50  ;;--;;  281199,, 10.500000
281201,, -12.75  ;;--;;  281201,, -12.75  ;;--;;  281201,, -12.750000
281202,, -12.75  ;;--;;  281202,, -12.75  ;;--;;  281202,, -12.750000
281204,, 9.50  ;;--;;  281204,, 9.50  ;;--;;  281204,, 9.500000
281205,, 9.50  ;;--;;  281205,, 9.50  ;;--;;  281205,, 9.500000
281207,, 10.00  ;;--;;  281207,, 10.00  ;;--;;  281207,, 10.000000
281207,, 10.00  ;;--;;  281207,, 10.00  ;;--;;  281207,, 10.000000
281210,, 9.50  ;;--;;  281210,, 9.50  ;;--;;  281210,, 9.500000
281210,, 9.50  ;;--;;  281210,, 9.50  ;;--;;  281210,, 9.500000
281213,, 10.00  ;;--;;  281213,, 10.00  ;;--;;  281213,, 10.000000
281213,, 10.00  ;;--;;  281213,, 10.00  ;;--;;  281213,, 10.000000
281216,, 11.00  ;;--;;  281216,, 11.00  ;;--;;  281216,, 11.000000
281216,, 11.00  ;;--;;  281216,, 11.00  ;;--;;  281216,, 11.000000
281219,, 10.00  ;;--;;  281219,, 10.00  ;;--;;  281219,, 10.000000
281219,, 10.00  ;;--;;  281219,, 10.00  ;;--;;  281219,, 10.000000
281221,, 10.25  ;;--;;  281221,, 10.25  ;;--;;  281221,, 10.250000
281222,, 10.25  ;;--;;  281222,, 10.25  ;;--;;  281222,, 10.250000
281224,, 10.75  ;;--;;  281224,, 10.75  ;;--;;  281224,, 10.750000
281225,, 10.75  ;;--;;  281225,, 10.75  ;;--;;  281225,, 10.750000
281227,, 10.50  ;;--;;  281227,, 10.50  ;;--;;  281227,, 10.500000
281228,, 10.50  ;;--;;  281228,, 10.50  ;;--;;  281228,, 10.500000
281230,, 10.75  ;;--;;  281230,, 10.75  ;;--;;  281230,, 10.750000
281231,, 10.75  ;;--;;  281231,, 10.75  ;;--;;  281231,, 10.750000
281233,, 10.50  ;;--;;  281233,, 10.50  ;;--;;  281233,, 10.500000
281233,, 10.50  ;;--;;  281233,, 10.50  ;;--;;  281233,, 10.500000
281236,, 10.75  ;;--;;  281236,, 10.75  ;;--;;  281236,, 10.750000
281236,, 10.75  ;;--;;  281236,, 10.75  ;;--;;  281236,, 10.750000
281239,, 10.75  ;;--;;  281239,, 10.75  ;;--;;  281239,, 10.750000
281239,, 10.75  ;;--;;  281239,, 10.75  ;;--;;  281239,, 10.750000
281242,, 11.00  ;;--;;  281242,, 11.00  ;;--;;  281242,, 11.000000
281242,, 11.00  ;;--;;  281242,, 11.00  ;;--;;  281242,, 11.000000
