268216, -11.50
268217, -11.50
268219, -11.75
268219, -11.75
268222, -10.50
268222, -10.50
268225, -10.25
268225, -10.25
268228, -9.50
268228, -9.50
268230, -12.00
268231, -12.00
268233, -12.75
268234, -12.75
268236, -13.00
268237, -13.00
268239, -93.25
268240, -93.25
268242, -94.75
268243, -94.75
268245, -11.25
268245, -11.25
268248, -11.50
268248, -11.50
268251, -12.25
268251, -12.25
268254, -12.25
268254, -12.25
268257, -10.75
268257, -10.75
268260, -12.75
268260, -12.75
268263, -11.75
268263, -11.75
268266, -10.75
268266, -10.75
268268, -11.00
268269, -11.00
268271, -10.75
268272, -10.75
268274, -11.50
268275, -11.50
268277, -10.50
268277, -10.50
268280, -11.50
268280, -11.50
268283, -11.25
268283, -11.25
268286, -11.75
268286, -11.75
268289, -11.25
268289, -11.25
268291, -10.00
268292, -10.00
268294, -13.00
268295, -13.00
268297, -13.00
268298, -13.00
268300, -93.00
268301, -93.00
268303, -92.50
268303, -92.50
268306, -10.00
268306, -10.00
268309, -10.75
268309, -10.75
268312, -13.75
268312, -13.75
268315, -14.75
268315, -14.75
268317, -15.00
268318, -15.00
268320, -14.75
268321, -14.75
268323, -15.00
268324, -15.00
268326, -15.00
268327, -15.00
268329, -13.00
268329, -13.00
268332, -13.75
268332, -13.75
268335, -15.50
268335, -15.50
268338, -14.50
268338, -14.50
268340, -14.50
268341, -14.50
268343, -14.50
268344, -14.50
268346, -15.25
268347, -15.25
268349, -14.75
268350, -14.75
268352, -14.25
268352, -14.25
268355, -14.25
268355, -14.25
268358, -95.25
268358, -95.25
268361, -97.25
268361, -97.25
268363, -15.75
268364, -15.75
268366, -14.00
268367, -14.00
268369, -14.25
268370, -14.25
268372, -14.25
268373, -14.25
268375, -13.50
268375, -13.50
268378, -16.75
268378, -16.75
268381, -17.50
268381, -17.50
268384, -16.00
268384, -16.00
268387, -15.50
268387, -15.50
268389, -15.50
268390, -15.50
268392, -16.00
268393, -16.00
268395, -16.75
268396, -16.75
268398, -18.50
268399, -18.50
268401, -19.00
268401, -19.00
268404, -19.50
268404, -19.50
268407, -18.75
268407, -18.75
268410, -19.50
268410, -19.50
268412, -19.50
268413, -19.50
268415, -18.50
268416, -18.50
268418, -102.00
268419, -102.00
268421, -101.75
268422, -101.75
268424, -18.25
268424, -18.25
268427, -18.75
268427, -18.75
268430, -18.75
268430, -18.75
268433, -20.25
268433, -20.25
268435, -21.00
268436, -21.00
268438, -19.75
268439, -19.75
268441, -18.25
268442, -18.25
268444, -18.75
268445, -18.75
268447, -19.00
268447, -19.00
268450, -18.50
268450, -18.50
268453, -20.00
268453, -20.00
268456, -18.50
268456, -18.50
268459, -19.75
268459, -19.75
268461, -19.00
268462, -19.00
268464, -16.25
268465, -16.25
268467, -17.00
268468, -17.00
268470, -16.75
268471, -16.75
268473, -18.00
268473, -18.00
268476, -19.00
268476, -19.00
268479, -103.25
268479, -103.25
268482, -17.75
268482, -17.75
268484, -17.75
268485, -17.75
268487, -18.00
268488, -18.00
268490, -20.75
268491, -20.75
268493, -19.50
268494, -19.50
268496, -17.75
268496, -17.75
268499, -19.25
268499, -19.25
268502, -17.50
268502, -17.50
268505, -17.50
268505, -17.50
268507, -17.50
268508, -17.50
268510, -18.50
268511, -18.50
268513, -17.00
268514, -17.00
268516, -17.50
268517, -17.50
268519, -18.75
268519, -18.75
268522, -20.75
268522, -20.75
268525, -19.50
268525, -19.50
268528, -21.00
268528, -21.00
268530, -21.50
268531, -21.50
268533, -19.50
268534, -19.50
268536, -18.75
268537, -18.75
268539, -20.75
268540, -20.75
268542, -103.00
268543, -103.00
268545, -17.25
268546, -17.25
268548, -17.50
268548, -17.50
268551, -16.75
268551, -16.75
268553, -17.50
268554, -17.50
268556, -18.75
268557, -18.75
268559, -18.25
268560, -18.25
268562, -17.25
268563, -17.25
268565, -17.25
268566, -17.25
268568, -19.75
268569, -19.75
268571, -20.50
268571, -20.50
268574, -21.00
268574, -21.00
268577, -19.50
268577, -19.50
268580, -19.25
268580, -19.25
268583, -18.50
268583, -18.50
268585, -17.75
268586, -17.75
268588, -18.75
268589, -18.75
268591, -18.75
268592, -18.75
268594, -20.00
268595, -20.00
268597, -18.00
268597, -18.00
268600, -100.75
268600, -100.75
268603, -101.00
268603, -101.00
268606, -21.00
268606, -21.00
268609, -19.00
268609, -19.00
268611, -19.75
268612, -19.75
268614, -20.25
268615, -20.25
268617, -20.25
268618, -20.25
268620, -20.00
268620, -20.00
268623, -18.00
268623, -18.00
268626, -17.50
268626, -17.50
268629, -18.75
268629, -18.75
268632, -18.25
268632, -18.25
268634, -18.50
268635, -18.50
268637, -17.50
268638, -17.50
268640, -19.25
268641, -19.25
268643, -21.25
268643, -21.25
268646, -20.25
268646, -20.25
268649, -21.00
268649, -21.00
268652, -21.00
268652, -21.00
268655, -20.25
268655, -20.25
268657, -103.50
268658, -103.50
268660, -105.50
268661, -105.50
268663, -20.00
268664, -20.00
268666, -20.50
268667, -20.50
268669, -19.75
268669, -19.75
268672, -19.25
268672, -19.25
268675, -20.75
268675, -20.75
268678, -22.75
268678, -22.75
268681, -21.25
268681, -21.25
268683, -24.50
268684, -24.50
268686, -23.25
268687, -23.25
268689, -22.75
268690, -22.75
268692, -19.75
268692, -19.75
268695, -19.00
268695, -19.00
268698, -19.50
268698, -19.50
268701, -20.25
268701, -20.25
268704, -21.00
268704, -21.00
268707, -23.25
268707, -23.25
268709, -21.00
268710, -21.00
268712, -23.00
268713, -23.00
268715, -21.25
268715, -21.25
268718, -107.75
268718, -107.75
268721, -24.25
268721, -24.25
268724, -25.50
268724, -25.50
268727, -26.50
268727, -26.50
268730, -25.75
268730, -25.75
268732, -24.50
268733, -24.50
268735, -23.50
268736, -23.50
268738, -24.00
268739, -24.00
268741, -26.25
268741, -26.25
268744, -26.75
268744, -26.75
268747, -26.75
268747, -26.75
268750, -25.50
268750, -25.50
268753, -27.00
268753, -27.00
268755, -25.75
268756, -25.75
268758, -25.75
268759, -25.75
268761, -25.25
268762, -25.25
268764, -28.00
268764, -28.00
268767, -27.75
268767, -27.75
268770, -28.25
268770, -28.25
268773, -28.00
268773, -28.00
