     Time    , ADC Output
1556899078.8, 0
1556899080.8, 1
1556899082.8, 1
1556899084.81, 1
1556899086.81, 0
1556899088.81, 1
1556899090.82, 1
1556899092.82, 1
1556899094.82, 0
1556899096.82, 0
1556899098.83, 1
1556899100.83, 1
1556899102.83, 0
1556899104.84, 0
1556899106.84, 1
1556899108.84, 0
1556899110.85, 0
1556899112.85, 1
1556899114.85, 1
1556899116.85, 1
1556899118.86, 0
1556899120.86, 0
1556899122.86, 1
1556899124.86, 0
1556899126.87, 0
1556899128.87, 0
1556899130.87, 1
1556899132.88, 1
1556899134.88, 0
1556899136.88, 0
1556899138.88, 0
1556899140.89, 1
1556899142.89, 0
1556899144.89, 0
1556899146.9, 0
1556899148.9, 1
1556899150.9, 1
1556899152.9, 0
1556899154.91, 0
1556899156.91, 1
1556899158.91, 1
1556899160.91, 0
1556899162.92, 0
1556899164.92, 0
1556899166.92, 1
1556899168.93, 1
1556899170.93, 0
1556899172.93, 0
1556899174.93, 0
1556899176.94, 1
1556899178.94, 1
1556899180.94, 0
1556899182.95, 0
1556899184.95, 1
1556899186.95, 1
1556899188.95, 0
1556899190.96, 0
1556899192.96, 1
1556899194.96, 1
1556899196.97, 0
1556899198.97, 0
1556899200.97, 1
1556899202.97, 1
1556899204.98, 0
1556899206.98, 0
1556899208.98, 0
1556899210.99, 1
1556899212.99, 0
1556899214.99, 0
1556899216.99, 0
1556899219.0, 1
1556899221.0, 1
1556899223.0, 0
1556899225.0, 0
1556899227.01, 1
1556899229.01, 1
1556899231.01, 0
1556899233.02, 0
1556899235.02, 0
1556899237.02, 1
1556899239.02, 0
1556899241.03, 0
1556899243.03, 0
1556899245.03, 1
1556899247.04, 1
1556899249.04, 0
1556899251.04, 0
1556899253.04, 0
1556899255.04, 1
1556899257.05, 1
1556899259.05, 1
1556899261.05, 0
1556899263.05, 0
1556899265.06, 1
1556899267.06, 1
1556899269.06, 0
1556899271.07, 0
1556899273.07, 0
1556899275.07, 0
1556899277.07, 1
1556899279.08, 1
1556899281.08, 0
1556899283.08, 0
1556899285.09, 1
1556899287.09, 1
1556899289.09, 1
1556899291.09, 0
1556899293.1, 0
1556899295.1, 1
1556899297.1, 1
1556899299.11, 0
1556899301.11, 0
1556899303.11, 0
1556899305.11, 1
1556899307.12, 1
1556899309.12, 1
1556899311.12, 0
1556899313.12, 0
1556899315.13, 1
1556899317.13, 1
1556899319.13, 0
1556899321.14, 0
1556899323.14, 0
1556899325.14, 1
1556899327.14, 1
1556899329.15, 0
1556899331.15, 0
1556899333.15, 0
1556899335.16, 0
1556899337.16, 1
1556899339.16, 1
1556899341.16, 0
1556899343.17, 0
1556899345.17, 0
1556899347.17, 1
1556899349.18, 1
1556899351.18, 0
1556899353.18, 0
1556899355.18, 0
1556899357.19, 1
1556899359.19, 1
1556899361.19, 0
1556899363.2, 0
1556899365.2, 1
1556899367.2, 1
1556899369.2, 1
1556899371.21, 0
1556899373.21, 0
1556899375.21, 1
1556899377.22, 1
1556899379.22, 1
1556899381.22, 0
1556899383.22, 0
1556899385.23, 0
1556899387.23, 1
1556899389.23, 1
1556899391.23, 1
1556899393.24, 0
1556899395.24, 0
1556899397.24, 0
1556899399.25, 1
1556899401.25, 1
1556899403.25, 1
1556899405.25, 0
1556899407.26, 0
1556899409.26, 0
1556899411.26, 1
1556899413.27, 1
1556899415.27, 0
1556899417.27, 0
1556899419.27, 1
1556899421.28, 1
1556899423.28, 0
1556899425.28, 0
1556899427.29, 0
1556899429.29, 0
1556899431.29, 1
1556899433.29, 0
1556899435.3, 0
1556899437.3, 0
1556899439.3, 1
1556899441.31, 1
1556899443.31, 0
1556899445.31, 0
1556899447.31, 0
1556899449.32, 1
1556899451.32, 0
1556899453.32, 0
1556899455.32, 0
1556899457.33, 0
1556899459.33, 1
1556899461.33, 1
1556899463.34, 0
1556899465.34, 0
1556899467.34, 1
1556899469.34, 1
1556899471.35, 1
1556899473.35, 0
1556899475.35, 0
1556899477.36, 1
1556899479.36, 1
1556899481.36, 0
1556899483.36, 0
1556899485.37, 0
1556899487.37, 0
1556899489.37, 1
1556899491.38, 0
1556899493.38, 0
1556899495.38, 0
1556899497.38, 1
1556899499.39, 1
1556899501.39, 1
1556899503.39, 0
1556899505.4, 0
1556899507.4, 1
1556899509.4, 1
1556899511.4, 1
1556899513.41, 0
1556899515.41, 0
1556899517.41, 1
1556899519.42, 1
1556899521.42, 0
1556899523.42, 0
1556899525.42, 0
1556899527.43, 1
1556899529.43, 1
1556899531.43, 0
1556899533.43, 0
1556899535.44, 0
1556899537.44, 1
1556899539.44, 1
1556899541.45, 0
1556899543.45, 0
1556899545.45, 0
1556899547.45, 1
1556899549.46, 1
1556899551.46, 0
1556899553.46, 0
1556899555.46, 0
1556899557.47, 1
1556899559.47, 1
1556899561.47, 0
1556899563.48, 0
1556899565.48, 1
1556899567.48, 1
1556899569.48, 1
1556899571.49, 0
1556899573.49, 0
1556899575.49, 1
1556899577.5, 1
1556899579.5, 0
1556899581.5, 0
1556899583.5, 0
1556899585.51, 0
1556899587.51, 1
1556899589.51, 1
1556899591.52, 0
1556899593.52, 0
1556899595.52, 1
1556899597.52, 1
1556899599.53, 1
1556899601.53, 0
1556899603.53, 0
1556899605.54, 0
1556899607.54, 1
1556899609.54, 1
1556899611.54, 0
1556899613.55, 0
1556899615.55, 1
1556899617.55, 1
1556899619.56, 1
1556899621.56, 0
1556899623.56, 0
1556899625.56, 0
1556899627.57, 1
1556899629.57, 0
1556899631.57, 0
1556899633.58, 0
1556899635.58, 0
1556899637.58, 1
1556899639.58, 1
1556899641.59, 0
1556899643.59, 0
1556899645.59, 0
1556899647.59, 1
1556899649.6, 1
1556899651.6, 1
1556899653.6, 0
1556899655.61, 0
1556899657.61, 0
1556899659.61, 1
1556899661.61, 1
1556899663.62, 1
1556899665.62, 0
1556899667.62, 0
1556899669.63, 0
1556899671.63, 1
1556899673.63, 0
1556899675.64, 0
1556899677.64, 0
1556899679.64, 0
1556899681.65, 0
1556899683.65, 1
1556899685.65, 1
1556899687.65, 0
1556899689.66, 0
1556899691.66, 0
1556899693.66, 1
1556899695.66, 1
1556899697.67, 0
1556899699.67, 0
1556899701.67, 0
1556899703.68, 1
1556899705.68, 1
1556899707.68, 1
1556899709.68, 0
1556899711.69, 0
1556899713.69, 1
1556899715.69, 1
1556899717.7, 1
1556899719.7, 0
1556899721.7, 0
1556899723.7, 1
1556899725.71, 1
1556899727.71, 1
1556899729.71, 0
1556899731.72, 0
1556899733.72, 0
1556899735.72, 1
1556899737.72, 1
1556899739.73, 1
1556899741.73, 1
1556899743.73, 0
1556899745.73, 0
1556899747.74, 1
1556899749.74, 1
1556899751.74, 1
1556899753.75, 0
1556899755.75, 0
1556899757.75, 0
1556899759.75, 1
1556899761.76, 1
1556899763.76, 1
1556899765.76, 0
1556899767.76, 0
1556899769.77, 0
1556899771.77, 1
1556899773.77, 1
1556899775.77, 1
1556899777.78, 1
1556899779.78, 0
1556899781.78, 0
1556899783.79, 1
1556899785.79, 1
1556899787.79, 1
1556899789.79, 0
1556899791.8, 0
1556899793.8, 0
1556899795.8, 1
1556899797.8, 1
1556899799.81, 1
1556899801.81, 0
1556899803.81, 0
1556899805.82, 0
1556899807.82, 1
1556899809.82, 1
1556899811.83, 1
1556899813.83, 0
1556899815.83, 0
1556899817.83, 0
1556899819.84, 0
1556899821.84, 0
1556899823.84, 1
1556899825.84, 1
1556899827.85, 1
1556899829.85, 1
1556899831.85, 0
1556899833.86, 0
1556899835.86, 1
1556899837.86, 1
1556899839.86, 1
1556899841.87, 1
1556899843.87, 1
1556899845.87, 0
1556899847.88, 0
1556899849.88, 0
1556899851.88, 0
1556899853.88, 1
1556899855.89, 1
1556899857.89, 0
1556899859.89, 0
1556899861.89, 0
1556899863.9, 1
1556899865.9, 1
1556899867.9, 1
1556899869.9, 1
1556899871.91, 0
1556899873.91, 0
1556899875.91, 0
1556899877.92, 1
1556899879.92, 1
1556899881.92, 1
1556899883.92, 0
1556899885.93, 1
1556899887.93, 0
1556899889.93, 0
1556899891.94, 1
1556899893.94, 1
1556899895.94, 1
1556899897.94, 1
1556899899.95, 0
1556899901.95, 0
1556899903.95, 0
1556899905.95, 1
1556899907.96, 1
1556899909.96, 1
1556899911.96, 1
1556899913.97, 0
1556899915.97, 0
1556899917.97, 0
1556899919.97, 0
1556899921.98, 1
1556899923.98, 1
1556899925.98, 1
1556899927.99, 0
1556899929.99, 0
1556899931.99, 0
1556899933.99, 1
1556899936.0, 1
1556899938.0, 0
1556899940.0, 1
1556899942.0, 0
1556899944.01, 0
1556899946.01, 0
1556899948.01, 1
1556899950.02, 1
1556899952.02, 1
1556899954.02, 0
1556899956.02, 0
1556899958.03, 0
1556899960.03, 1
1556899962.03, 1
1556899964.04, 1
1556899966.04, 1
1556899968.04, 0
1556899970.04, 0
1556899972.05, 0
1556899974.05, 1
1556899976.05, 1
1556899978.06, 0
1556899980.06, 0
1556899982.06, 1
1556899984.06, 1
1556899986.07, 1
1556899988.07, 0
1556899990.07, 0
1556899992.08, 1
1556899994.08, 1
1556899996.08, 1
1556899998.08, 0
1556900000.09, 0
1556900002.09, 1
1556900004.09, 1
1556900006.1, 1
1556900008.1, 0
1556900010.1, 0
1556900012.1, 0
1556900014.11, 0
1556900016.11, 0
1556900018.11, 1
1556900020.11, 1
1556900022.12, 1
1556900024.12, 0
1556900026.12, 0
1556900028.12, 1
1556900030.13, 1
1556900032.13, 1
1556900034.13, 1
1556900036.14, 1
1556900038.14, 0
1556900040.14, 0
1556900042.14, 0
1556900044.15, 1
1556900046.15, 1
1556900048.15, 1
1556900050.16, 1
1556900052.16, 0
1556900054.16, 0
1556900056.16, 0
1556900058.17, 1
1556900060.17, 1
1556900062.17, 1
1556900064.18, 1
1556900066.18, 1
1556900068.18, 0
1556900070.18, 0
1556900072.19, 0
1556900074.19, 0
1556900076.19, 1
1556900078.2, 1
1556900080.2, 1
1556900082.2, 0
1556900084.2, 0
1556900086.21, 0
1556900088.21, 0
1556900090.21, 1
1556900092.22, 1
1556900094.22, 1
1556900096.22, 0
1556900098.22, 1
1556900100.22, 0
1556900102.23, 0
1556900104.23, 0
1556900106.23, 1
1556900108.24, 1
1556900110.24, 1
1556900112.24, 0
1556900114.24, 0
1556900116.25, 0
1556900118.25, 0
1556900120.25, 0
1556900122.25, 1
1556900124.26, 1
1556900126.26, 1
1556900128.26, 1
1556900130.26, 1
1556900132.27, 0
1556900134.27, 0
1556900136.27, 0
1556900138.28, 0
1556900140.28, 1
1556900142.28, 1
1556900144.28, 1
1556900146.29, 0
1556900148.29, 0
1556900150.29, 1
1556900152.29, 0
1556900154.3, 1
1556900156.3, 1
1556900158.3, 1
1556900160.31, 0
1556900162.31, 0
1556900164.31, 0
1556900166.31, 1
1556900168.32, 1
1556900170.32, 1
1556900172.32, 1
1556900174.33, 0
1556900176.33, 0
1556900178.33, 0
1556900180.33, 1
1556900182.34, 1
1556900184.34, 0
1556900186.34, 0
1556900188.35, 0
1556900190.35, 0
1556900192.35, 1
1556900194.35, 1
1556900196.36, 0
1556900198.36, 0
1556900200.36, 0
1556900202.37, 1
1556900204.37, 1
1556900206.37, 1
1556900208.37, 0
1556900210.38, 0
1556900212.38, 0
1556900214.38, 1
1556900216.38, 1
1556900218.39, 0
1556900220.39, 0
1556900222.39, 0
1556900224.4, 0
1556900226.4, 0
1556900228.4, 1
1556900230.4, 1
1556900232.41, 0
1556900234.41, 0
1556900236.41, 0
1556900238.42, 0
1556900240.42, 1
1556900242.42, 1
1556900244.42, 1
1556900246.43, 0
1556900248.43, 0
1556900250.43, 0
1556900252.44, 1
1556900254.44, 1
1556900256.44, 1
1556900258.44, 0
1556900260.45, 0
1556900262.45, 0
1556900264.45, 1
1556900266.46, 1
1556900268.46, 1
1556900270.46, 1
1556900272.46, 0
1556900274.47, 0
1556900276.47, 1
1556900278.47, 1
1556900280.48, 1
1556900282.48, 1
1556900284.48, 0
1556900286.48, 0
1556900288.49, 1
1556900290.49, 1
1556900292.49, 1
1556900294.5, 0
1556900296.5, 0
1556900298.5, 0
1556900300.5, 1
1556900302.51, 1
1556900304.51, 0
1556900306.51, 0
1556900308.52, 0
1556900310.52, 0
1556900312.52, 0
1556900314.52, 0
1556900316.53, 1
1556900318.53, 1
1556900320.53, 0
1556900322.54, 0
1556900324.54, 0
1556900326.54, 0
1556900328.54, 1
1556900330.54, 1
1556900332.55, 1
1556900334.55, 1
1556900336.55, 0
1556900338.56, 0
1556900340.56, 0
1556900342.56, 1
1556900344.56, 1
1556900346.57, 0
1556900348.57, 0
1556900350.57, 0
1556900352.57, 1
1556900354.58, 1
1556900356.58, 1
1556900358.58, 0
1556900360.59, 0
1556900362.59, 0
1556900364.59, 0
1556900366.59, 1
1556900368.6, 1
1556900370.6, 1
1556900372.6, 0
1556900374.61, 0
1556900376.61, 1
1556900378.61, 0
1556900380.61, 0
1556900382.62, 1
1556900384.62, 1
1556900386.62, 1
1556900388.62, 0
1556900390.63, 0
1556900392.63, 0
1556900394.63, 1
1556900396.64, 1
1556900398.64, 1
1556900400.64, 1
1556900402.65, 0
1556900404.65, 0
1556900406.65, 0
1556900408.65, 0
1556900410.66, 1
1556900412.66, 1
1556900414.66, 1
1556900416.67, 0
1556900418.67, 0
1556900420.67, 0
1556900422.67, 1
1556900424.68, 1
1556900426.68, 1
1556900428.68, 0
1556900430.68, 0
1556900432.69, 0
1556900434.69, 1
1556900436.69, 1
1556900438.7, 0
1556900440.7, 0
1556900442.7, 0
1556900444.7, 0
1556900446.71, 1
1556900448.71, 1
1556900450.71, 1
1556900452.72, 0
1556900454.72, 0
1556900456.72, 0
1556900458.72, 1
1556900460.73, 1
1556900462.73, 1
1556900464.73, 1
1556900466.74, 0
1556900468.74, 0
1556900470.74, 0
1556900472.74, 0
1556900474.75, 0
1556900476.75, 1
1556900478.75, 1
1556900480.75, 0
1556900482.76, 0
1556900484.76, 0
1556900486.76, 0
1556900488.77, 0
1556900490.77, 1
1556900492.77, 1
1556900494.77, 0
1556900496.78, 0
1556900498.78, 0
1556900500.78, 0
1556900502.78, 0
1556900504.79, 1
1556900506.79, 1
1556900508.79, 0
1556900510.8, 0
1556900512.8, 0
1556900514.8, 0
1556900516.8, 1
1556900518.81, 1
1556900520.81, 0
1556900522.81, 0
1556900524.82, 0
1556900526.82, 0
1556900528.82, 1
1556900530.82, 1
1556900532.83, 1
1556900534.83, 0
1556900536.83, 0
1556900538.84, 0
1556900540.84, 0
1556900542.84, 0
1556900544.84, 1
1556900546.85, 1
1556900548.85, 1
1556900550.85, 0
1556900552.86, 0
1556900554.86, 0
1556900556.86, 1
1556900558.86, 1
1556900560.87, 1
1556900562.87, 0
1556900564.87, 0
1556900566.88, 0
1556900568.88, 1
1556900570.88, 1
1556900572.88, 0
1556900574.89, 0
1556900576.89, 0
1556900578.89, 0
1556900580.89, 1
1556900582.9, 0
1556900584.9, 0
1556900586.9, 0
1556900588.91, 0
1556900590.91, 1
1556900592.91, 1
1556900594.91, 0
1556900596.92, 0
1556900598.92, 0
1556900600.92, 1
1556900602.93, 1
1556900604.93, 1
1556900606.93, 0
1556900608.93, 0
1556900610.94, 1
1556900612.94, 1
1556900614.94, 1
1556900616.95, 0
1556900618.95, 0
1556900620.95, 1
1556900622.95, 1
1556900624.96, 1
1556900626.96, 0
1556900628.96, 0
1556900630.97, 0
1556900632.97, 1
1556900634.97, 1
1556900636.97, 1
1556900638.98, 0
1556900640.98, 0
1556900642.98, 0
1556900644.99, 1
1556900646.99, 1
1556900648.99, 1
1556900650.99, 1
1556900653.0, 0
1556900655.0, 0
1556900657.0, 0
1556900659.0, 0
1556900661.01, 1
1556900663.01, 1
1556900665.01, 1
1556900667.02, 1
1556900669.02, 1
1556900671.02, 0
1556900673.02, 0
1556900675.03, 0
1556900677.03, 0
1556900679.03, 1
1556900681.04, 1
1556900683.04, 0
1556900685.04, 0
1556900687.04, 0
1556900689.05, 0
1556900691.05, 1
1556900693.05, 1
1556900695.06, 1
1556900697.06, 0
1556900699.06, 0
1556900701.06, 0
1556900703.07, 1
1556900705.07, 1
1556900707.07, 0
1556900709.08, 0
1556900711.08, 0
1556900713.08, 1
1556900715.08, 1
1556900717.09, 1
1556900719.09, 1
1556900721.09, 0
1556900723.09, 0
1556900725.1, 0
1556900727.1, 1
1556900729.1, 1
1556900731.11, 1
1556900733.11, 0
1556900735.11, 0
1556900737.11, 0
1556900739.12, 0
1556900741.12, 0
1556900743.12, 0
1556900745.12, 1
1556900747.13, 1
1556900749.13, 0
1556900751.13, 1
1556900753.14, 0
1556900755.14, 0
1556900757.14, 0
1556900759.14, 0
1556900761.15, 0
1556900763.15, 0
1556900765.15, 1
1556900767.16, 1
1556900769.16, 0
1556900771.16, 0
1556900773.16, 0     Time    , ADC Output
1556901328.42, 1
1556901330.42, 0
1556901332.42, 0
1556901334.43, 1
1556901336.43, 0
1556901338.43, 1
1556901340.43, 0
1556901342.44, 1
1556901344.44, 0
1556901346.44, 0
1556901348.44, 1
1556901350.45, 1
1556901352.45, 0
1556901354.45, 0
1556901356.46, 0
1556901358.46, 0
1556901360.46, 0
1556901362.46, 0
1556901364.47, 0
1556901366.47, 0
1556901368.47, 0
1556901370.48, 0
1556901372.48, 0
1556901374.48, 1
1556901376.48, 0
1556901378.49, 0
1556901380.49, 1
1556901382.49, 1
1556901384.5, 0
1556901386.5, 0
1556901388.5, 0
1556901390.5, 0
1556901392.51, 0
1556901394.51, 1
1556901396.51, 1
1556901398.51, 1
1556901400.52, 0
1556901402.52, 0
1556901404.52, 0
1556901406.52, 1
1556901408.53, 1
1556901410.53, 1
1556901412.53, 0
1556901414.53, 0
1556901416.54, 1
1556901418.54, 1
1556901420.54, 0
1556901422.55, 1
1556901424.55, 1
1556901426.55, 1
1556901428.55, 0
1556901430.56, 1
1556901432.56, 1
1556901434.56, 0
1556901436.57, 0
1556901438.57, 0
1556901440.57, 0
1556901442.57, 0
1556901444.57, 0
1556901446.58, 1
1556901448.58, 0
1556901450.58, 1
1556901452.59, 1
1556901454.59, 1
1556901456.59, 0
1556901458.59, 1
1556901460.6, 0
1556901462.6, 0
1556901464.6, 0
1556901466.61, 1
1556901468.61, 0
1556901470.61, 0
1556901472.61, 0
1556901474.62, 0
1556901476.62, 0
1556901478.62, 0
1556901480.63, 0
1556901482.63, 1
1556901484.63, 1
1556901486.63, 0
1556901488.64, 1
1556901490.64, 1
1556901492.64, 1
1556901494.65, 0
1556901496.65, 0
1556901498.65, 0
1556901500.65, 1
1556901502.66, 0
1556901504.66, 0
1556901506.66, 1
1556901508.66, 0
1556901510.67, 0
1556901512.67, 1
1556901514.67, 0
1556901516.67, 1
1556901518.68, 1
1556901520.68, 0
1556901522.68, 1
1556901524.69, 1
1556901526.69, 0
1556901528.69, 1
1556901530.69, 0
1556901532.7, 1
1556901534.7, 1
1556901536.7, 0
1556901538.7, 1
1556901540.71, 1
1556901542.71, 1
1556901544.71, 0
1556901546.72, 1
1556901548.72, 1
1556901550.72, 0
1556901552.72, 1
1556901554.73, 1
1556901556.73, 0
1556901558.73, 0
1556901560.74, 1
1556901562.74, 1
1556901564.74, 1
1556901566.74, 0
1556901568.75, 0
1556901570.75, 0
1556901572.75, 1
1556901574.76, 1
1556901576.76, 0
1556901578.76, 0
1556901580.76, 0
1556901582.77, 0
1556901584.77, 1
1556901586.77, 0
1556901588.78, 1
1556901590.78, 1
1556901592.78, 0
1556901594.78, 1
1556901596.79, 0
1556901598.79, 1
1556901600.79, 0
1556901602.8, 1
1556901604.8, 0
1556901606.8, 0
1556901608.8, 1
1556901610.8, 1
1556901612.81, 1
1556901614.81, 0
1556901616.81, 0
1556901618.82, 0
1556901620.82, 0
1556901622.82, 1
1556901624.82, 0
1556901626.83, 1
1556901628.83, 1
1556901630.83, 0
1556901632.83, 1
1556901634.84, 0
1556901636.84, 0
1556901638.84, 0
1556901640.85, 0
1556901642.85, 1
1556901644.85, 1
1556901646.85, 1
1556901648.86, 0
1556901650.86, 1
1556901652.86, 0
1556901654.87, 1
1556901656.87, 1
1556901658.87, 0
1556901660.87, 0
1556901662.88, 0
1556901664.88, 0
1556901666.88, 0
1556901668.89, 1
1556901670.89, 0
1556901672.89, 0
1556901674.89, 1
1556901676.9, 1
1556901678.9, 0
1556901680.9, 0
1556901682.91, 0
1556901684.91, 0
1556901686.91, 0
1556901688.91, 1
1556901690.92, 1
1556901692.92, 1
1556901694.92, 0
1556901696.92, 0
1556901698.93, 1
1556901700.93, 0
1556901702.93, 0
1556901704.94, 0
1556901706.94, 1
1556901708.94, 0
1556901710.94, 1
1556901712.95, 1
1556901714.95, 1
1556901716.95, 1
1556901718.96, 0
1556901720.96, 0
1556901722.96, 0
1556901724.96, 1
1556901726.97, 1
1556901728.97, 0
1556901730.97, 0
1556901732.97, 1
1556901734.98, 0
1556901736.98, 1
1556901738.98, 0
1556901740.99, 0
1556901742.99, 0
1556901744.99, 1
1556901746.99, 1
1556901748.99, 0
1556901751.0, 1
1556901753.0, 0
1556901755.0, 0
1556901757.0, 1
1556901759.01, 1
1556901761.01, 1
1556901763.01, 0
1556901765.01, 1
1556901767.02, 1
1556901769.02, 1
1556901771.02, 1
1556901773.03, 1
1556901775.03, 1
1556901777.03, 1
1556901779.03, 0
1556901781.04, 0
1556901783.04, 1
1556901785.04, 1
1556901787.05, 1
1556901789.05, 0
1556901791.05, 1
1556901793.05, 0
1556901795.05, 1
1556901797.06, 1
1556901799.06, 0
1556901801.06, 1
1556901803.06, 1
1556901805.07, 0
1556901807.07, 0
1556901809.07, 0
1556901811.08, 1
1556901813.08, 0
1556901815.08, 1
1556901817.08, 1
1556901819.09, 0
1556901821.09, 0
1556901823.09, 1
1556901825.1, 1
1556901827.1, 1
1556901829.1, 0
1556901831.1, 0
1556901833.11, 1
1556901835.11, 1
1556901837.11, 1
1556901839.11, 0
1556901841.12, 1
1556901843.12, 1
1556901845.12, 0
1556901847.13, 1
1556901849.13, 0
1556901851.13, 0
1556901853.13, 1
1556901855.14, 1
1556901857.14, 0
1556901859.14, 1
1556901861.14, 1
1556901863.15, 1
1556901865.15, 1
1556901867.15, 0
1556901869.15, 0
1556901871.16, 0
1556901873.16, 1
1556901875.16, 1
1556901877.17, 0
1556901879.17, 1
1556901881.17, 1
1556901883.17, 0
1556901885.18, 0
1556901887.18, 0
1556901889.18, 0
1556901891.18, 1
1556901893.19, 0
1556901895.19, 0
1556901897.19, 0
1556901899.2, 1
1556901901.2, 1
1556901903.2, 0
1556901905.2, 1
1556901907.21, 1
1556901909.21, 1
1556901911.21, 1
1556901913.22, 1
1556901915.22, 1
1556901917.22, 1
1556901919.22, 1
1556901921.23, 0
1556901923.23, 1
1556901925.23, 1
1556901927.23, 1
1556901929.24, 1
1556901931.24, 0
1556901933.24, 0
1556901935.24, 1
1556901937.25, 0
1556901939.25, 0
1556901941.25, 1
1556901943.25, 0
1556901945.26, 1
1556901947.26, 1
1556901949.26, 0
1556901951.27, 1
1556901953.27, 1
1556901955.27, 0
1556901957.27, 0
1556901959.28, 1
1556901961.28, 0
1556901963.28, 1
1556901965.29, 1
1556901967.29, 1
1556901969.29, 1
1556901971.29, 1
1556901973.3, 0
1556901975.3, 1
1556901977.3, 0
1556901979.3, 1
1556901981.31, 1
1556901983.31, 0
1556901985.31, 0
1556901987.31, 0
1556901989.31, 0
1556901991.32, 0
1556901993.32, 1
1556901995.32, 1
1556901997.32, 1
1556901999.33, 1
1556902001.33, 0
1556902003.33, 0
1556902005.33, 1
1556902007.34, 1
1556902009.34, 1
1556902011.34, 1
1556902013.35, 0
1556902015.35, 0
1556902017.35, 0
1556902019.35, 1
1556902021.36, 1
1556902023.36, 0
1556902025.36, 1
1556902027.37, 0
1556902029.37, 1
1556902031.37, 0
1556902033.37, 1
1556902035.37, 0
1556902037.38, 1
1556902039.38, 0
1556902041.38, 1
1556902043.38, 0
1556902045.39, 1
1556902047.39, 1
1556902049.39, 1
1556902051.4, 1
1556902053.4, 0
1556902055.4, 1
1556902057.4, 1
1556902059.41, 1
1556902061.41, 0
1556902063.41, 1
1556902065.42, 0
1556902067.42, 1
1556902069.42, 1
1556902071.42, 1
1556902073.43, 1
1556902075.43, 0
1556902077.43, 1
1556902079.43, 1
1556902081.44, 1
1556902083.44, 1
1556902085.44, 1
1556902087.45, 0
1556902089.45, 1
1556902091.45, 1
1556902093.45, 1
1556902095.46, 0
1556902097.46, 1
1556902099.46, 1
1556902101.47, 0
1556902103.47, 1
1556902105.47, 0
1556902107.47, 0
1556902109.48, 0
1556902111.48, 1
1556902113.48, 1
1556902115.49, 0
1556902117.49, 0
1556902119.49, 0
1556902121.49, 0
1556902123.5, 1
1556902125.5, 0
