
Found LSM9DS1
Time, AccXangle, AccYangle, gyroXangle, gyroYangle, gyroZangle, CFangleX, CFangleY, heading, tiltCompensatedHeading, kalmanX, kalmanY
(1557542959.076384, -108.12912694908177, 178.91907656900176, -150.51427194999994, -104.78820253999997, -81.78354254000001, -108.79979013728291, 166.23275871279793, 87.13297824182887, 274.29817324518234, -108.18885374514008, 161.01111180233198)
(1557542960.196953, -108.32820412038676, 149.05598071704603, -151.52574114999993, -105.50465988999997, -82.33142169000001, -108.92142620714523, 155.64010897534678, 85.99854645143101, 290.7004463992965, -108.25377341372746, 157.0201149834045)
(1557542961.317566, -108.34148199700633, 178.926669101313, -152.58030864999992, -106.22176578999998, -82.89666987000001, -108.9952866810619, 169.32520269092652, 86.76899009963178, 274.8083852512567, -108.31553630894446, 170.1176489149824)
(1557542962.438026, -108.5280270494236, 179.47072455014919, -153.6418750299999, -106.95475209999998, -83.46957871000001, -109.13955745407893, 175.11932128246013, 86.55642527880804, 275.04192107830914, -108.44642448902701, 177.03872116722832)
(1557542963.558454, -108.51504630922177, 179.33534635777684, -154.6864435899999, -107.67078699999998, -84.02555875, -109.18267819116463, 177.36252236765014, 85.77039138822592, 275.78885565582857, -108.49771947007372, 180.4140726912709)
(1557542964.678903, -108.47491424388419, 178.93662811805672, -155.7226656999999, -108.37845087999997, -84.60685408, -109.17250866679636, 178.02392026589408, 87.81835859644855, 273.45519775804087, -108.49841153937444, 181.815405812443)
(1557542965.799332, -108.69959349752963, 179.3474574539111, -156.7253894499999, -109.09468212999998, -85.16298658000001, -109.28984906523633, 178.5315500787043, 86.89361947326138, 274.62450510935054, -108.59736538053647, 182.60943718850248)
(1557542966.919829, -109.03383852499725, 179.48383653069715, -157.7956743299999, -109.83629684999998, -85.73605250000001, -109.56435669309289, 178.8062760619, 86.82268638485627, 274.7427490467614, -108.85354799446819, 182.94650824319345)
(1557542968.040274, -108.6081287427518, 178.81200970218623, -158.8404512099999, -110.56090016999998, -86.30899466000001, -109.40853067488824, 178.51987491807174, 86.99200111089228, 274.7373151693691, -108.75201851237175, 182.6588993968747)
(1557542969.160795, -108.85994541756699, -150.45138335280646, -159.8772587999999, -111.30268120999999, -86.91590642000001, -109.49410255649549, -19.159592460455173, 86.78965824042848, 258.3142021883139, -108.82378402123284, 12.71447013930026)
(1557542970.281307, -108.72713709561044, 149.89018287629284, -161.5543012999999, -112.44307011, -87.77455218000001, -109.70474027996447, 81.81411718159363, 86.91572981705227, 289.7924540819197, -108.80268712461549, 87.48646397067198)
(1557542971.473074, -108.44828364691865, -149.82647894908303, -162.6076262999999, -113.19303751, -88.35598758000002, -109.37219630013698, -57.47022745681236, 86.3831984279588, 258.9226831236249, -108.63580771465523, -40.11972905705275)
(1557542972.593532, -108.27490608247044, 179.46202803016436, -163.79660639999992, -113.98569091, -88.99195368000002, -109.18941420953706, 84.37206447537366, 86.12908116520967, 275.6620802573172, -108.47747377274176, 71.24537509180655)
(1557542973.72531, -108.64705716974376, 179.86888936898706, -164.8416263199999, -114.69360763, -89.55660154000002, -109.28200795366108, 141.3869927235417, 86.23655295292413, 275.2526783675703, -108.57003406005802, 126.5294979792653)
(1557542974.845783, -108.16721440345904, 179.45692906650953, -165.8863337599999, -115.44343797, -90.14635574000002, -109.03101479953986, 163.9290223933224, 86.40405146024698, 275.19069232729413, -108.36844254164771, 154.50641943365054)
(1557542975.966231, -108.64853973358613, 179.60395329392787, -166.9062742199999, -116.16835433, -90.70268690000002, -109.20950594396763, 173.04401438968569, 87.04065550369108, 274.21412435859884, -108.5009574482319, 168.93735981197725)
(1557542977.086783, -108.50180593346344, -149.72699515889036, -167.95136357999988, -116.88474623, -91.25051600000002, -109.20292168166512, -20.905148099459936, 86.66883837639922, 258.4278728909876, -108.50645020850351, 6.196692831959268)
(1557542978.20724, -108.39505944222543, 179.86675500506044, -169.0128682199999, -117.60084063000001, -91.80654224000001, -109.14280619400131, 99.27155600325229, 86.66527628652582, 274.77773174341473, -108.46200645887002, 92.34384521850795)
(1557542979.327668, -108.71561262202275, 179.86828656009052, -170.0238838199999, -118.34225207, -92.37102595000002, -109.29089629081417, 147.33302976135525, 86.96611771192147, 274.29133754711074, -108.57917851953415, 136.9599597648671)
(1557542980.448278, -108.36840415298812, 178.93167181610596, -171.06997137999988, -119.09307298, -92.94468687000001, -109.15583603211854, 165.99188663020567, 87.18518638424572, 274.40538739091653, -108.47764581420644, 159.51276376966084)
(1557542981.568766, -108.88713546274474, 179.09062030792114, -172.08975090999988, -119.85158668, -93.51778611000002, -109.40252750249425, 173.54772135683496, 86.63353933657021, 275.05577442669045, -108.68019339919294, 171.15155832041583)
(1557542982.689264, -108.48852222064313, 149.27251388811692, -173.11745450999987, -120.59288108, -94.10745211000001, -109.26520577338358, 158.68607911560412, 85.79599688431328, 290.53132209281057, -108.58365423520169, 161.6819787001659)
(1557542983.809681, -106.01926960717434, 178.4413165453915, -174.15417599999986, -121.30931463, -94.68059895000002, -107.73233266965804, 170.2526481534765, 86.8407761657113, 274.5359032923407, -107.26456110343993, 171.73775954024586)
(1557542984.93022, -108.35515065954367, 149.17392666376753, -175.16548559999987, -122.01723135, -95.23681923000002, -108.51054730358942, 157.32224857165113, 86.31158032451462, 289.7249875863448, -107.77661939635347, 161.74373733017688)
(1557542986.050676, -108.6609936540475, 149.58042090353706, -176.16824266999987, -122.75876599, -95.80982327000002, -109.00191794186426, 152.3805381147827, 87.08530932066658, 289.49029249249986, -108.19733891576787, 156.68121074216177)
(1557542987.171198, -107.982133388886, -149.1366555512958, -177.88572234999987, -123.88586203, -96.69539873000002, -109.0770390820773, -28.9806165008644, 86.68221883166517, 258.6567064596596, -108.09535611033581, -19.760069018157793)
(1557542988.362933, -108.3549649941613, -179.598399877469, -178.92219414999985, -124.61054963, -97.25998093000003, -109.05838334932771, -119.64116156682717, 86.97275481772, 273.87501441128984, -108.22605162993754, -108.67424528269711)
(1557542989.483409, -108.58094284520149, -149.9158424207116, -180.00893882999986, -125.35549558, -97.84717362000002, -109.20661691885198, -138.10394845915783, 86.74805439963612, 258.39120324761274, -108.41373975645433, -137.00736264412228)
(1557542990.608731, -108.62158028958815, 179.86798307221238, -181.02885387999987, -126.11411007999999, -98.41191997000001, -109.26356096129368, 52.37576465966429, 86.82016988013577, 274.3585945691714, -108.51650926083087, 20.586004205638204)
(1557542991.729267, -108.24849272715744, -150.09604349042002, -182.10753035999988, -126.83041868, -98.95968537000002, -109.08599061281194, -69.39384367038627, 85.96336512378235, 259.86080430848466, -108.4048597459535, -69.0409410676163)
(1557542992.849702, -108.31522342229754, 178.52776976917045, -183.13563533999988, -127.54672133, -99.54958167000002, -109.0347722905033, 79.07260333334776, 86.37851529588268, 275.7966561521596, -108.35570844493931, 54.7198945698278)
(1557542993.97022, -108.34213092723078, 179.86675500506044, -184.18890783999987, -128.31350371, -100.13098809000002, -109.04049647253979, 139.24238138437536, 85.94326213870511, 275.713292643245, -108.3566917348818, 119.41618996534883)
(1557542995.09063, -108.32820412038676, 178.52432344415834, -185.20788271999987, -129.02931250999998, -100.70363513000002, -109.02071101324798, 162.52522310024517, 87.16724388889443, 274.50742837152086, -108.33318701243135, 152.0793827964417)
(1557542996.211027, -108.4615741756057, 179.6011966717225, -186.27791867999989, -129.78760570999998, -101.27656777000003, -109.11324329466261, 172.46748996313158, 85.76192354265416, 276.09947364162434, -108.41491504659925, 169.31412175877318)
(1557542997.331559, -108.70206100276333, 178.8147399361534, -187.3569804399999, -130.55475117999998, -101.85824950000003, -109.29815862352304, 175.96898175894466, 86.72432388653651, 275.20380193316635, -108.58419182191169, 177.5943263307613)
(1557542998.452056, -108.68793899500498, 179.21157649570807, -188.39332308999988, -131.28777402999998, -102.43118690000003, -109.3465639064122, 177.6213294610027, 85.79062035990488, 276.3673648802088, -108.64237162499907, 181.8637678733692)
(1557542999.572526, -108.67501445693232, 179.0780792793749, -189.4630034499999, -132.02054718999997, -103.00392914000003, -109.37150638072427, 178.202270088026, 86.82016988013577, 274.6055719976029, -108.68171132243134, 183.7744923936318)
(1557543000.693026, -108.43494974443655, 149.5286328446329, -190.4920819899999, -132.76283334999997, -103.58594897000002, -109.22120381495165, 160.70117327799016, 87.0783484432968, 289.2127760237609, -108.55634345301816, 169.3048024279174)
(1557543001.813513, -108.66204770649632, 179.47194401146072, -191.5453807399999, -133.47065010999995, -104.12523793000001, -109.30702964987844, 171.68050901407247, 87.3014889939719, 274.1203568626962, -108.6209626328153, 177.09803842045207)
(1557543002.933969, -109.26217180543779, 179.4884448939141, -192.6072558199999, -134.20384956999996, -104.68145821000002, -109.70486497521404, 176.07199075797746, 85.95596679544325, 276.1055670066428, -108.96709709959342, 180.94830871415525)
(1557543004.054483, -108.63412314840706, 149.77625708101297, -194.27954461999988, -135.40412136999996, -105.61200601000002, -109.73133539912985, 159.81444183179877, 86.69284613524839, 289.84857796130956, -108.796881379503, 166.33627941873186)
(1557543005.247386, -108.44828364691865, 179.7335106865254, -194.94411586999988, -135.86134638999997, -105.97353277000002, -109.22733284780313, 171.58299313663474, 87.04688314651278, 275.46019312507514, -108.63860112734017, 174.1190383021622)
(1557543006.323048, -108.26128621936222, 178.92161931874492, -195.68876893999987, -136.38199812999997, -106.36704862000002, -108.94556609873857, 175.77790814990084, 86.62551059457319, 275.0664587106366, -108.46259756254639, 178.05168620478304)
(1557543007.409669, -105.37538232636945, -179.86390500178945, -196.35349768999987, -136.82869584999997, -106.72334323000003, -107.06934733531709, -37.78585882911332, 86.40643381213481, 274.25276361879463, -107.08173947057247, 19.33423986039125)
(1557543008.488096, -108.39496665253185, 179.59933750565136, -197.39492268999987, -137.54519624999998, -107.28987843000003, -108.28128892564595, 92.35865881174547, 85.46938892738754, 276.27275970152425, -107.68421927397245, 95.06914009639274)
(1557543009.603856, -108.50134111680778, 178.80926686287194, -198.05163643999987, -137.99176159999996, -107.62611587000004, -108.67600574034304, 144.05039750242136, 86.86867801446647, 274.79573582877157, -108.03774839513157, 132.41003695622118)
(1557543010.679958, -108.72849798173041, 179.6057699679746, -198.71527801999986, -138.44498023999995, -107.99300715000004, -108.97295771717546, 165.20233352575332, 86.31749868711559, 275.0574307527255, -108.32901620255575, 153.5384689757792)
(1557543011.757057, -108.87557511511739, -150.83469993414997, -199.39282047999987, -138.88244859999995, -108.34511583000004, -109.18554513994061, -24.59487389418865, 86.86616184453668, 258.45364850364484, -108.57302065099465, 20.53832307774971)
(1557543012.833383, -108.18219544716912, 178.65211347319513, -200.08325567999987, -139.33388699999995, -108.70095551000004, -108.85970940427771, 97.17274316624162, 85.97943289633693, 276.00201922757446, -108.4207396769861, 87.16719933868573)
(1557543013.909329, -108.38155201525508, 179.19684150621276, -201.07917213999986, -140.06816438999994, -109.27487347000005, -108.97118155486413, 146.09349121422431, 86.08299510083643, 275.7718927882093, -108.37047387723271, 131.24528480179603)
(1557543015.030239, -108.4615124592697, 179.73474441921826, -202.13314463999984, -140.75113856999994, -109.85666629000005, -109.08696909750746, 166.00505346522067, 86.4955296495205, 274.81448794625845, -108.41598819776372, 155.9390551705354)
(1557543016.150792, -109.07213326197275, 179.35769830019586, -203.18041267999985, -141.49436104999995, -110.38874602000006, -109.49697481218664, 173.7193513742058, 86.47854662307778, 274.96745287807363, -108.74821758674244, 168.6515832588609)
(1557543017.271567, -108.54139788949496, 149.5055504431374, -204.20938873999984, -142.21127059999995, -110.94540520000005, -109.33521908257163, 158.90430699556475, 87.15818665925747, 289.3674347186825, -108.63969905787332, 159.8741153344233)
(1557543018.392274, -108.4482218729923, 178.80651133072382, -205.28135382999983, -142.90340553999994, -111.52781143000006, -109.23180679282403, 170.5687756206602, 86.27352870401802, 275.71484837909304, -108.55649320530279, 170.35323976559883)
(1557543019.512861, -108.62158028958815, -149.75998129534503, -206.29356222999982, -143.62038648999993, -112.10139619000006, -109.2705542508825, -21.91527090894293, 85.79732049628063, 259.43967488012464, -108.57316484751227, 6.712238434931663)
(1557543020.633471, -108.84829355789186, -150.2410642689817, -207.3634282299998, -144.37608548999992, -112.64482019000006, -109.44514423508812, -99.21302652496618, 86.7475421715973, 258.22482958659583, -108.72430544175417, -78.0901741046594)
(1557543021.754911, -108.94292515127663, 149.9057590326531, -208.4439325499998, -145.12737364999992, -113.24416243000006, -109.57601451280122, 49.95772954560538, 86.32651894406374, 288.43188491191626, -108.85830205854883, 33.215429558806875)
(1557543022.875531, -108.14153816594342, -149.41620888362212, -209.1079437999998, -145.57890129999993, -113.59476037000006, -108.98093320468655, -69.84724457193111, 86.93512113281214, 258.296980026612, -108.53515616255154, -52.904714560475995)
(1557543023.951278, -108.80665023883596, 150.1990568259714, -210.1780242099998, -146.32037433999992, -114.17614264000007, -109.30439558917618, 61.8839470508104, 85.92405502606307, 290.4129432556718, -108.67986939720075, 43.423209810646966)
(1557543025.071998, -108.26088037113199, 149.07600508747169, -211.2988137399998, -147.1222400199999, -114.80487823000007, -109.12660227034968, 113.87843560080717, 86.51792081036247, 289.85990734535204, -108.45719201790075, 96.32060351339467)
(1557543026.202302, -108.52824355824114, 179.6021197996326, -212.3193470999998, -147.8475777799999, -115.38683527000008, -109.17580038708456, 153.02251101610244, 87.2342381657505, 274.02672846579003, -108.47555545974126, 138.9597258419617)
(1557543027.32287, -108.7143093556233, -150.12820132397098, -213.90582569999978, -148.9568229799999, -116.27681107000008, -109.53349720820782, -29.31161446794161, 87.36860662628749, 257.48741204010827, -108.60141611173647, -26.033952518431278)
(1557543028.507224, -108.66151945436361, -150.1134720407423, -214.8681498599998, -149.65746249999992, -116.85082899000008, -109.3952402199013, -102.07298481962202, 86.88369067397062, 258.21187725277355, -108.59341618016269, -95.38066332508865)
(1557543029.627959, -108.44834599857636, 178.26024326593688, -215.51563557999978, -150.10857959999993, -117.19580089000009, -109.08609797510633, 65.9465051917133, 87.46323826184, 274.17532363514624, -108.521343549607, 28.83415356356963)
(1557543030.703606, -108.31494479541273, -149.45242722664153, -216.79040557999977, -150.97542319999994, -117.88927577000008, -109.13331406729017, -63.63959169929959, 87.53227555249781, 257.3578795939858, -108.41643672840779, -66.56249681218154)
(1557543031.849609, -108.54189461323921, 149.38943266038484, -217.83589421999977, -151.70052015999994, -118.44574553000008, -109.1966578508596, 63.88778413251106, 87.49837718571823, 288.8015445985298, -108.47795378308072, 42.08080757264702)
(1557543032.970166, -108.58128181076138, 179.3399403351776, -218.87190968999977, -152.44173447999995, -119.01850205000008, -109.24183841480067, 132.862592126111, 86.20744528363267, 275.5558840427246, -108.52575484678341, 113.05431309220396)
(1557543034.090487, -108.55423294475997, 179.4731578665287, -219.88242128999977, -153.19961817999996, -119.57428343000008, -109.23347977277626, 160.52577809036163, 86.67572285886777, 274.90423206768116, -108.52448393378499, 149.58733052482813)
(1557543035.210992, -108.10067244038808, 179.72781383379825, -220.54150817999977, -153.64436786999997, -119.93329824000008, -108.81743012934335, 171.86909966042361, 86.7060350121549, 274.391273054544, -108.32595695190093, 165.8878309961781)
(1557543036.287406, -108.67557456400894, 179.60395329392787, -221.57017679999976, -154.36949492999997, -120.48135939000008, -109.1437842381427, 176.21996101652616, 86.2852975748173, 275.2995530246337, -108.48732668438788, 176.5807451906877)
(1557543037.408318, -109.03663360016192, 179.61112135177294, -222.61085027999977, -155.03789496999997, -121.06515183000008, -109.49576324735423, 177.9872972016742, 87.10599452050619, 274.31361623463135, -108.7647450176708, 182.0013026165081)
(1557543038.529184, -108.64804324819045, -150.41139143130846, -223.67573297999976, -155.77317111999997, -121.63139898000007, -109.41308432785597, -19.346026438115388, 87.20290319642882, 257.96832121040705, -108.7218299869887, 14.724836551862865)
(1557543039.65004, -108.68912034424257, -150.15569526166803, -224.68090574999977, -156.49115166999997, -122.21423025000007, -109.38077504568793, -98.11901995224697, 86.98960870590741, 258.04140553824186, -108.69104952036875, -71.73613759935945)
(1557543040.770813, -108.71561262202275, 179.73657374745673, -226.12696014999977, -157.45142216999997, -122.98244665000007, -109.56009935148882, 68.21022806757524, 86.5095576946501, 275.02331620476224, -108.73274115865964, 62.93631203301153)
(1557543041.932306, -108.52867961174779, 179.20057664473717, -227.79354618999977, -158.64760085999998, -123.88294072000006, -109.6078819236442, 134.3259657378724, 86.98960870590741, 274.382222853489, -108.62031618141972, 131.55944084488402)
(1557543043.124405, -108.3553354649676, 179.20057664473717, -228.80133457999978, -159.37591851999997, -124.45881980000007, -109.25946940443825, 160.95940521799128, 85.68569789283339, 276.2221436360077, -108.46083937762597, 158.95273513454805)
(1557543044.245563, -108.56850609927747, 149.44759122004473, -229.46420881999978, -159.84099963999998, -124.81698572000008, -109.11004111734178, 153.86628437122334, 86.32295184790505, 288.26979974165215, -108.5102677533049, 156.3580990393992)
(1557543045.321777, -108.56850609927747, 179.46949944366634, -230.11878273999977, -160.30778596, -125.16573412000008, -109.0469496745032, 169.04149888668914, 85.98901240699715, 275.4619430131478, -108.5307429183265, 168.5615283049526)
(1557543046.398478, -108.19477321922493, -150.48850042726315, -230.74356087999976, -160.76313274, -125.50459684000008, -108.78555505733624, -22.85863941368224, 86.24377814125214, 259.807256813685, -108.36548895377184, 29.58252481151095)
(1557543047.47417, -108.40833767946681, 179.46703213766492, -231.77051295999976, -161.44496158, -126.06016108000007, -108.97000546261458, 98.26403198112604, 86.42366562500266, 275.1012831198412, -108.37455837549236, 101.43243945140978)
(1557543048.594795, -108.4216344344276, 178.80096183391322, -232.77419465999975, -162.19561428, -126.61682488000007, -109.0424555257024, 146.28592881279835, 86.56822021664877, 274.9853445789699, -108.37530304238848, 140.8368302225262)
(1557543049.715472, -108.32845213474062, -179.46454024503646, -233.83870691999974, -162.91373763, -127.19132356000007, -109.03985839512532, -49.45160196190253, 87.45115515762085, 273.1351888023311, -108.35836012560624, -22.421790687153134)
(1557543050.836201, -108.72713709561044, 149.792388027728, -234.85962989999973, -163.64778969000002, -127.74819064000008, -109.2605948074164, 69.80117120787578, 86.46882040199088, 290.15418530672184, -108.53372333935573, 62.45580835914815)
(1557543051.956818, -108.72849798173041, 178.81745765145797, -235.91353239999972, -164.38973705000004, -128.2793575000001, -109.36289771200481, 134.91416413002509, 86.93752793256837, 274.77054799251994, -108.64210489154048, 121.38475141648289)
(1557543053.077436, -108.4750073794853, 179.20057664473717, -236.98362372999972, -165.15914156000002, -128.8630436800001, -109.2582000444931, 161.17824983485235, 86.81006391330996, 274.7697570437027, -108.54933882366073, 152.4091121440472)
(1557543054.203914, -108.39496665253185, 178.79816769018282, -238.02279906999973, -165.87727086, -129.44599570000008, -109.15593014531635, 171.46294882805063, 86.55370318826772, 275.2593766869086, -108.46980894821468, 167.78873024203935)
(1557543055.324673, -108.59506794894057, 178.28032071116422, -239.06032128999973, -166.58582262000002, -130.01115008000008, -109.23442171549088, 175.2699512539188, 86.52900956523318, 275.4336665015817, -108.53226539721216, 175.30103453821513)
(1557543056.445523, -108.84733388869775, 179.3489403790861, -240.08287897999975, -167.29569738, -130.5858106000001, -109.411192095415, 177.43339482501918, 86.81006391330996, 274.73214432001333, -108.68649489011356, 179.59078208863312)
(1557543057.566142, -108.80751342980001, 179.73897396026473, -241.10339539999975, -168.02945712000002, -131.15932396000008, -109.45719146404602, 178.52323841016653, 86.83271273884809, 274.3844797867946, -108.74587629664053, 181.84538443162893)
(1557543058.686733, -108.30139338959562, -150.19721393556028, -242.12425061999974, -168.77189728000002, -131.74146454000007, -109.17205470737578, -19.006009061269552, 86.30281234994676, 259.4363990626029, -108.51570181513036, 12.747755161021075)
(1557543059.807342, -108.50165027309428, 179.0695246608626, -243.15581429999975, -169.50752056000002, -132.29106814000008, -109.18243751880688, 99.54506186000974, 86.97758942242496, 274.55980964217605, -108.50450245286086, 95.3106742308468)
(1557543060.928287, -108.28745332792192, 179.3243742986449, -244.87872639999975, -170.76320226, -133.25473084000006, -109.33461184427591, 146.91037664319083, 86.46323843139801, 275.0965133269144, -108.34593657678528, 144.55871721808964)
(1557543062.136962, -108.4750073794853, 149.33107385449932, -245.94135117999974, -171.46318525, -133.83664441000008, -109.24389907740154, 148.08280177397592, 86.94711748520757, 289.6849524273807, -108.4247392819168, 147.96345447788232)
(1557543063.257461, -108.20742740381681, 148.81763470093733, -246.98681377999975, -172.19669530000002, -134.38466916000007, -109.0402011132507, 148.23029751015275, 86.32045076154954, 289.79096743137677, -108.31495681910094, 149.31575488529506)
(1557543064.378099, -108.43494974443655, 179.73226542387098, -248.01567881999975, -172.88822754, -134.92440164000007, -109.08859630796222, 166.8548653623837, 87.4204380726914, 273.57791781083085, -108.36887497602685, 166.0054990397084)
(1557543065.49868, -108.0221822677258, 179.45563918751515, -249.09511689999974, -173.63034122, -135.48942001000006, -108.88052311582037, 174.1184841854626, 86.22266892692716, 275.2144707256869, -108.20794220130549, 174.34941091723428)
(1557543066.619235, -108.82108789550388, 179.3474574539111, -250.12379405999974, -174.3554743, -136.07121283000006, -109.25633284763046, 176.96581491453168, 86.22266892692716, 275.3058558864001, -108.51235146765116, 178.5062896724806)
(1557543067.739769, -108.75340378798634, 150.0447317396461, -251.18597783999974, -175.03830673, -136.65288490000006, -109.37944892384398, 160.54003203760033, 86.75265720967708, 289.70868437444415, -108.65134386979767, 165.42964857619197)
(1557543068.860364, -108.6345858006575, 179.86828656009052, -252.25646718999974, -175.75477597999998, -137.20920220000005, -109.3607267899321, 171.85039705109446, 86.84763430084224, 274.3678851538193, -108.66475666085039, 173.96531699236346)
(1557543069.980762, -108.20848539017081, 179.46076228662355, -253.30976593999975, -176.46259274, -137.74849116000004, -109.09070145007533, 176.1334894884119, 87.03674570029645, 274.2177508904807, -108.44219302899758, 178.08721218759928)
(1557543071.101299, -108.66151945436361, 179.4731578665287, -254.32962169999976, -177.20430602, -138.33006180000004, -109.2411345566483, 177.840605203282, 86.69813432556501, 274.72527937832234, -108.54405303684545, 180.11886791479458)
(1557543072.221865, -108.60893779641293, 149.8426194852342, -255.33322842999976, -177.92116797, -138.88668402000005, -109.26325919250708, 160.7550689924533, 87.2671921493903, 288.98314509041586, -108.561994047151, 165.80738953996928)
(1557543073.342466, -108.6867685763833, 179.73837801693037, -256.36164938999974, -178.66297981, -139.43461322000005, -109.32873320683282, 171.84832967113954, 86.86616184453668, 274.19801199679677, -108.6246316761622, 173.7559603302424)
(1557543074.462879, -108.82108789550388, 178.56464375353772, -257.4066953499997, -179.36248638, -140.01613073000004, -109.44216440403545, 175.59831549257842, 86.82016988013577, 274.90193099776275, -108.7344499081507, 177.21809617866919)
(1557543075.58345, -108.75414298822368, 149.69478715279527, -258.4317601599997, -180.09104484, -140.60067182000003, -109.4393774785484, 159.76477510470852, 86.47160479344588, 290.0964048523142, -108.74374867621079, 164.02673713373935)
(1557543076.70477, -108.74205538880159, 179.34296786927007, -259.4458333599997, -180.82624791, -141.19221452000002, -109.42661350470031, 171.21760953544543, 85.77999767013502, 274.70090425193735, -108.73826352642374, 172.46877802472642)
(1557543077.825487, -108.2476218458328, 179.72973965605757, -261.0857972799997, -182.01380799, -142.15357268000002, -109.3752040773798, 175.84986357581272, 86.58753168259184, 274.4713066118092, -108.41941005698975, 177.852507779362)
(1557543079.027618, -109.11653288935945, -150.51985797548122, -262.1414235299997, -182.72318883, -142.68560831000002, -109.6422518645676, -20.255721690963625, 86.99438971981934, 257.7899465889325, -108.80137548535927, 2.9638685866899266)
(1557543080.148328, -108.44831475002572, -149.96828263488237, -263.1365305099997, -183.4568694, -143.23376046, -109.32393238784248, -98.37673048531488, 86.58073218146451, 258.7662745716535, -108.60976969569792, -81.73192109121288)
(1557543081.268849, -108.44834599857636, 179.19684150621276, -264.20775772999974, -184.17383249999997, -143.79046122000003, -109.2270714422828, 67.8806274696017, 86.91816712695858, 274.3846099079398, -108.54937568063481, 46.16880217503369)
(1557543082.389514, -108.54189461323921, 178.80374301744385, -265.20220390999975, -184.90702586999998, -144.35510439000004, -109.21374381685663, 134.141219450307, 86.35720365827683, 275.6084594874732, -108.52863174160832, 112.10295531489332)
(1557543083.509886, -108.11531133101796, 179.72910075041744, -266.2477533099998, -185.62373312, -144.89474279000004, -108.97290408535343, 161.20726533037327, 87.03674570029645, 274.21245400001555, -108.32305873929904, 146.71953963753705)
(1557543084.63057, -108.91440114730764, 179.48032540129697, -267.27713928999975, -186.32405309, -145.46849891000005, -109.34955671452596, 171.89097338492746, 87.54011863387403, 273.60835182664334, -108.62120294659879, 164.45999785226215)
(1557543085.751199, -108.85798427224127, -150.1716164863471, -268.29141408999976, -187.00023629, -146.03480234000006, -109.46032316915515, -21.617053817837274, 86.81764939010074, 258.08981393946317, -108.73805083516193, 3.273776878453191)
(1557543086.872057, -108.75563173166253, 178.81745765145797, -269.38930178999976, -187.73497652, -146.60908206000005, -109.47666338665958, 98.34975697173986, 86.49646835521554, 275.4510552321628, -108.78657242875265, 90.03482398020964)
(1557543087.992856, -108.70020609006677, 179.3459677582685, -270.43610110999975, -188.47786636, -147.17469137000006, -109.4295087367039, 146.65032750765704, 87.18741324008184, 274.21028223582925, -108.75588604599655, 135.23634488719173)
(1557543089.113553, -108.87455068345373, 150.00333274023887, -271.4654358499998, -189.21190015000002, -147.74841893000007, -109.5082678007538, 148.36851713120615, 87.07135426736656, 289.30845566130654, -108.82097923437436, 143.43727448371465)
(1557543090.234202, -108.3146648686648, 149.29406332330186, -272.50434427999977, -189.88761295000003, -148.29743558000007, -109.20766941350041, 148.65355972646358, 86.85504253530199, 289.4753322590191, -108.56943451270553, 147.28904183215508)
(1557543091.35503, -109.03523280906577, 150.0743760291798, -273.5607317799998, -190.59750535000003, -148.88056148000007, -109.52676245083963, 149.22209254809331, 87.15135566855116, 289.36424665085406, -108.81927654703547, 149.60666256209703)
(1557543092.475833, -108.06221293956736, 179.18542370816624, -274.6069321799998, -191.36528145000003, -149.47115848000007, -109.06651290407628, 166.89298080413707, 86.68610425715569, 274.93829339250703, -108.44124210264992, 165.73144597510387)
(1557543093.59647, -108.84925770396553, 179.21517615518692, -275.6529850199998, -192.05702607000003, -150.03636445000006, -109.35458092000984, 174.00960016676697, 87.30360400722353, 274.2136048960565, -108.65165004419602, 174.03415427508014)
(1557543094.717119, -108.30139338959562, 149.1947381158465, -277.2763186199998, -193.13924847000004, -150.95625349000005, -109.3720018417613, 158.6877939762147, 87.92888536982237, 288.2774463403781, -108.43394773722802, 161.67086286269713)
(1557543095.910585, -108.38167613821736, 149.37130319109173, -278.34153647999983, -193.86630193000005, -151.51422475000004, -109.20389356363495, 152.8070781211409, 86.06738863115132, 290.0118593256921, -108.41536670844467, 156.10393033693987)
(1557543097.031364, -108.32845213474062, -149.5110584762159, -279.3797733299998, -194.58378268000004, -152.06288650000005, -109.09392344629835, -28.870796137273175, 86.80498682788634, 258.3491622136954, -108.36621507267193, -2.493674494671893)
(1557543098.152094, -108.71495947237518, 179.08019341449668, -280.4345508299998, -195.31790782000004, -152.60293258000004, -109.28845606194444, 95.60614753778873, 86.50194613774578, 275.39814613400665, -108.54987517511206, 87.08989587859418)
(1557543099.27276, -108.91328929874766, 179.87037252448363, -281.4816018699998, -196.02720046000005, -153.16867790000003, -109.48217642002638, 145.88096547380567, 87.16949919001573, 273.9356042146854, -108.74255897710665, 133.81858250749593)
(1557543100.393472, -108.54090575864981, 177.89351937747801, -282.48535853999977, -196.75260444000006, -153.75068807000002, -109.31891669120043, 164.79833622400906, 87.95775999971835, 273.9251077090068, -108.62860043170687, 156.91938711747068)
(1557543101.514071, -108.2476218458328, 179.3243742986449, -283.5734825699998, -197.48645553000006, -154.33270790000003, -109.11138939597984, 173.22041863279057, 86.53727995063443, 274.9965835228637, -108.45986356764944, 169.53233077099966)
